id,cutoff_full,cutoff_domain
HMMsoil109132,329.8,329.7
HMMsoil109136,82.5,82.4
HMMsoil109140,392.7,392.5
HMMsoil109143,520.0,519.8
HMMsoil109152,112.9,112.7
HMMsoil109154,172.6,172.4
HMMsoil109157,145.8,144.5
HMMsoil109158,176.9,176.7
HMMsoil109169,397.1,396.9
HMMsoil109173,340.6,340.4
HMMsoil109174,88.4,88.3
HMMsoil109356,151.9,151.8
HMMsoil109360,242.0,241.9
HMMsoil109361,218.6,218.4
HMMsoil109362,55.7,55.6
HMMsoil109364,264.5,264.4
HMMsoil109366,132.8,132.7
HMMsoil109367,191.7,191.5
HMMsoil109368,585.3,585.1
HMMsoil109369,107.1,107.0
HMMsoil109241,70.8,70.7
HMMsoil109245,41.5,41.4
HMMsoil109248,109.0,108.8
HMMsoil109249,74.1,74.0
HMMsoil109250,177.7,177.5
HMMsoil109255,88.5,88.5
HMMsoil109257,21.0,21.0
HMMsoil109261,287.2,287.0
HMMsoil109265,97.3,97.2
HMMsoil109267,970.7,970.6
HMMsoil109274,199.3,199.1
HMMsoil109275,681.3,681.1
HMMsoil109276,132.5,132.4
HMMsoil109279,56.9,56.8
HMMsoil109280,162.5,162.3
HMMsoil109284,501.1,501.0
HMMsoil109285,382.6,378.0
HMMsoil109609,898.6,898.4
HMMsoil109613,124.4,124.3
HMMsoil109374,144.9,144.7
HMMsoil109375,181.7,181.6
HMMsoil109376,169.4,169.2
HMMsoil109377,189.7,189.5
HMMsoil109379,347.3,347.1
HMMsoil109380,170.0,169.2
HMMsoil109381,155.5,95.8
HMMsoil109382,566.3,566.2
HMMsoil109387,304.2,304.1
HMMsoil109388,211.7,211.6
HMMsoil109390,154.5,154.4
HMMsoil109395,359.4,359.3
HMMsoil109401,180.8,180.6
HMMsoil109403,85.1,85.0
HMMsoil109404,206.7,206.5
HMMsoil109406,184.7,184.6
HMMsoil109407,112.1,110.2
HMMsoil109414,221.3,221.1
HMMsoil109419,520.7,520.6
HMMsoil109420,151.0,150.8
HMMsoil109424,215.5,215.1
HMMsoil109436,350.7,350.5
HMMsoil109439,258.0,257.8
HMMsoil109446,198.7,198.6
HMMsoil109447,78.9,78.7
HMMsoil109448,146.1,145.9
HMMsoil109452,127.3,127.2
HMMsoil109455,157.0,156.9
HMMsoil109457,191.6,191.5
HMMsoil109458,93.3,93.2
HMMsoil109460,192.1,192.0
HMMsoil109462,217.1,217.0
HMMsoil109466,135.6,135.4
HMMsoil109467,49.3,49.2
HMMsoil109468,244.5,244.3
HMMsoil109471,401.0,400.8
HMMsoil109473,215.0,214.8
HMMsoil109475,161.3,161.2
HMMsoil109482,120.7,120.6
HMMsoil109485,350.6,350.5
HMMsoil109486,264.3,264.0
HMMsoil109487,292.3,292.0
HMMsoil109488,518.7,518.5
HMMsoil109489,145.3,145.2
HMMsoil109490,150.0,149.9
HMMsoil109491,276.2,276.0
HMMsoil109493,205.7,205.6
HMMsoil109494,54.4,54.0
HMMsoil109495,99.6,98.8
HMMsoil109496,116.1,115.9
HMMsoil109497,73.8,73.7
HMMsoil109498,189.8,189.7
HMMsoil109500,143.6,143.4
HMMsoil109805,28.4,28.4
HMMsoil109806,108.0,107.9
HMMsoil109808,64.8,32.1
HMMsoil109809,86.3,86.2
HMMsoil109746,131.2,131.1
HMMsoil109749,340.7,340.6
HMMsoil109750,93.3,93.1
HMMsoil109501,249.3,249.2
HMMsoil109502,105.1,105.0
HMMsoil109505,68.1,68.1
HMMsoil109506,467.5,467.4
HMMsoil109513,142.1,142.0
HMMsoil109514,97.1,97.0
HMMsoil109515,82.3,82.2
HMMsoil109518,206.0,205.9
HMMsoil109519,105.3,105.1
HMMsoil109521,97.4,97.3
HMMsoil109522,70.2,70.1
HMMsoil109523,397.4,397.3
HMMsoil109524,148.8,148.7
HMMsoil109525,72.3,72.2
HMMsoil109533,57.0,57.0
HMMsoil109538,104.3,104.2
HMMsoil109541,358.9,358.8
HMMsoil109546,161.7,161.6
HMMsoil109547,32.3,32.3
HMMsoil109548,110.2,110.1
HMMsoil109553,586.8,586.7
HMMsoil109555,114.9,114.8
HMMsoil109557,248.1,248.0
HMMsoil109561,76.2,76.1
HMMsoil109562,819.7,819.6
HMMsoil109563,208.2,207.3
HMMsoil109565,24.2,24.2
HMMsoil109569,63.9,63.8
HMMsoil109571,117.0,58.4
HMMsoil109572,127.5,127.4
HMMsoil109574,120.5,120.4
HMMsoil109586,137.4,137.3
HMMsoil109587,148.5,148.4
HMMsoil109588,159.6,159.5
HMMsoil109589,494.3,494.2
HMMsoil109591,129.4,129.3
HMMsoil109592,99.5,99.4
HMMsoil109596,585.0,584.8
HMMsoil109597,43.0,42.9
HMMsoil109598,74.4,74.3
HMMsoil109604,138.4,138.3
HMMsoil109606,332.5,332.3
HMMsoil109607,170.8,170.7
HMMsoil109615,173.0,172.9
HMMsoil109617,150.6,150.5
HMMsoil109623,270.1,270.0
HMMsoil109626,168.4,168.3
HMMsoil109627,95.4,95.3
HMMsoil109629,64.2,64.1
HMMsoil109631,96.9,96.8
HMMsoil109632,181.9,181.8
HMMsoil109633,88.3,88.2
HMMsoil109634,359.0,358.9
HMMsoil109635,48.4,48.3
HMMsoil109641,212.0,211.8
HMMsoil109646,123.4,123.3
HMMsoil109649,317.2,317.0
HMMsoil109650,201.7,201.5
HMMsoil109652,183.2,183.1
HMMsoil109653,48.9,48.9
HMMsoil109656,378.8,378.7
HMMsoil109658,669.7,669.6
HMMsoil109662,178.5,178.3
HMMsoil109664,132.2,132.1
HMMsoil109668,194.8,194.7
HMMsoil109670,141.5,141.3
HMMsoil109671,156.8,156.6
HMMsoil109673,125.8,125.0
HMMsoil109676,140.4,140.3
HMMsoil109678,379.0,378.9
HMMsoil109682,128.2,128.1
HMMsoil109684,131.0,130.9
HMMsoil109685,150.2,149.9
HMMsoil109690,86.5,86.4
HMMsoil109691,284.5,284.3
HMMsoil109697,49.2,49.1
HMMsoil109700,295.2,295.0
HMMsoil109701,120.0,119.8
HMMsoil109704,130.6,130.5
HMMsoil109709,249.7,249.5
HMMsoil109710,68.4,68.3
HMMsoil109711,52.8,52.7
HMMsoil109713,374.9,374.7
HMMsoil109715,73.9,73.8
HMMsoil109723,186.0,185.9
HMMsoil109725,70.5,70.3
HMMsoil109726,24.8,24.7
HMMsoil109727,397.8,397.7
HMMsoil109729,193.0,192.9
HMMsoil109730,430.0,429.9
HMMsoil109734,202.5,202.4
HMMsoil109737,278.4,278.3
HMMsoil109738,402.9,402.8
HMMsoil109740,159.7,159.5
HMMsoil109743,91.4,91.3
HMMsoil109744,52.5,52.4
HMMsoil109745,32.0,29.7
HMMsoil109866,91.5,91.4
HMMsoil109872,584.5,584.3
HMMsoil109873,499.8,499.6
HMMsoil109875,172.7,172.5
HMMsoil109881,124.7,124.6
HMMsoil109884,284.4,284.3
HMMsoil109885,425.1,424.9
HMMsoil109889,97.8,96.8
HMMsoil109890,234.0,233.9
HMMsoil109893,81.9,81.8
HMMsoil109894,79.6,79.5
HMMsoil109898,255.1,255.0
HMMsoil109899,120.2,120.1
HMMsoil109751,157.4,157.3
HMMsoil109755,74.9,74.8
HMMsoil109759,58.0,57.9
HMMsoil109761,55.7,55.6
HMMsoil109765,170.4,170.2
HMMsoil109768,74.4,74.1
HMMsoil109770,173.9,173.7
HMMsoil109771,167.4,167.3
HMMsoil109772,149.3,149.2
HMMsoil109775,437.3,437.2
HMMsoil109776,66.0,65.9
HMMsoil109777,166.3,166.2
HMMsoil109780,167.9,165.0
HMMsoil109781,96.9,96.7
HMMsoil109782,658.1,657.9
HMMsoil109783,74.3,74.3
HMMsoil109784,220.3,220.1
HMMsoil109793,460.7,460.6
HMMsoil109798,228.5,228.3
HMMsoil109799,425.9,425.8
HMMsoil109801,61.2,61.2
HMMsoil109802,623.0,622.8
HMMsoil109810,488.0,487.9
HMMsoil109811,125.1,125.0
HMMsoil109815,409.6,409.4
HMMsoil109816,196.7,196.6
HMMsoil109817,117.9,117.7
HMMsoil109823,424.3,215.6
HMMsoil109825,185.3,185.2
HMMsoil109826,125.1,125.0
HMMsoil109830,153.9,153.7
HMMsoil109834,161.3,161.2
HMMsoil109839,82.7,82.5
HMMsoil109840,359.2,358.8
HMMsoil109841,44.2,44.2
HMMsoil109843,42.9,42.9
HMMsoil109845,91.5,91.3
HMMsoil109849,348.3,348.2
HMMsoil109850,536.0,535.9
HMMsoil109854,142.0,141.8
HMMsoil109860,956.2,956.1
HMMsoil109862,88.0,87.9
HMMsoil109863,195.7,195.5
HMMsoil109864,58.2,56.9
HMMsoil109865,69.1,69.0
HMMsoil110052,835.2,835.0
HMMsoil110057,128.6,128.0
HMMsoil110060,78.1,77.9
HMMsoil110066,57.8,57.7
HMMsoil110068,146.4,146.3
HMMsoil110070,745.9,745.7
HMMsoil110072,186.2,186.0
HMMsoil110077,283.6,283.4
HMMsoil110078,190.5,190.3
HMMsoil110084,88.4,88.2
HMMsoil110086,437.6,437.4
HMMsoil110091,139.3,138.5
HMMsoil109902,243.1,243.0
HMMsoil109903,60.6,60.5
HMMsoil109908,643.6,643.4
HMMsoil109911,96.0,95.9
HMMsoil109913,301.9,301.8
HMMsoil109915,184.9,184.8
HMMsoil109916,129.5,129.3
HMMsoil109920,54.7,54.6
HMMsoil109921,216.9,216.8
HMMsoil109923,308.4,307.3
HMMsoil109929,236.4,236.3
HMMsoil109937,367.1,367.0
HMMsoil109940,282.8,282.7
HMMsoil109942,394.2,394.0
HMMsoil109944,76.2,76.1
HMMsoil109946,376.6,376.5
HMMsoil109949,408.3,408.2
HMMsoil109950,55.7,55.6
HMMsoil109951,126.1,125.9
HMMsoil109952,158.8,158.7
HMMsoil109956,71.5,71.4
HMMsoil109960,349.3,349.1
HMMsoil109963,127.0,126.8
HMMsoil109965,70.4,70.3
HMMsoil109966,262.1,261.9
HMMsoil109969,111.3,111.2
HMMsoil109980,125.3,125.2
HMMsoil109983,243.7,243.6
HMMsoil110176,425.2,425.0
HMMsoil110177,53.2,53.2
HMMsoil110178,195.8,195.7
HMMsoil110180,306.2,306.0
HMMsoil110186,190.7,190.5
HMMsoil110187,311.8,311.6
HMMsoil110188,88.5,88.4
HMMsoil110190,202.0,201.8
HMMsoil110194,125.0,124.9
HMMsoil110197,68.0,67.9
HMMsoil110200,101.8,101.7
HMMsoil110202,62.7,62.7
HMMsoil110204,125.3,124.4
HMMsoil110207,267.8,267.7
HMMsoil110209,508.9,508.7
HMMsoil110210,134.9,134.8
HMMsoil110212,11.2,11.3
HMMsoil110221,252.2,252.0
HMMsoil110230,182.7,182.5
HMMsoil110232,478.6,478.5
HMMsoil110237,344.3,344.1
HMMsoil110239,244.9,244.7
HMMsoil110243,147.9,147.8
HMMsoil109984,355.8,355.7
HMMsoil109988,202.2,202.0
HMMsoil109991,367.9,366.1
HMMsoil109995,250.7,250.5
HMMsoil109996,387.9,387.7
HMMsoil109997,160.4,160.2
HMMsoil109999,123.3,123.1
HMMsoil110000,137.7,137.6
HMMsoil110002,31.1,31.0
HMMsoil110003,378.7,378.5
HMMsoil110004,112.5,112.4
HMMsoil110005,306.3,306.2
HMMsoil110010,350.4,350.3
HMMsoil110012,95.2,95.1
HMMsoil110013,452.1,452.0
HMMsoil110015,76.5,76.4
HMMsoil110019,478.3,478.1
HMMsoil110021,555.6,555.5
HMMsoil110022,361.8,361.6
HMMsoil110023,341.6,341.4
HMMsoil110024,152.6,152.4
HMMsoil110025,213.8,213.7
HMMsoil110028,75.7,75.6
HMMsoil110029,85.5,85.3
HMMsoil110033,399.4,399.3
HMMsoil110035,44.2,44.0
HMMsoil110040,95.0,94.9
HMMsoil110041,300.7,300.5
HMMsoil110044,400.8,400.6
HMMsoil110045,84.2,84.1
HMMsoil110046,128.8,128.4
HMMsoil110049,56.0,55.9
HMMsoil110051,185.8,185.7
HMMsoil110314,118.3,118.2
HMMsoil110315,499.5,499.3
HMMsoil110316,570.4,570.3
HMMsoil110317,48.8,48.6
HMMsoil110318,396.7,396.5
HMMsoil110323,187.2,187.0
HMMsoil110324,407.1,407.0
HMMsoil110325,465.5,465.3
HMMsoil110326,113.9,113.8
HMMsoil110327,235.5,235.4
HMMsoil110332,145.4,145.3
HMMsoil110333,207.1,206.9
HMMsoil110335,143.6,143.4
HMMsoil110336,83.2,83.1
HMMsoil110338,203.3,203.2
HMMsoil110343,28.2,28.2
HMMsoil110345,22.0,22.0
HMMsoil110348,911.4,777.6
HMMsoil110088,228.6,228.5
HMMsoil110095,232.9,232.7
HMMsoil110096,321.0,320.8
HMMsoil110100,103.5,103.4
HMMsoil110103,609.0,608.8
HMMsoil110105,230.8,230.7
HMMsoil110112,364.5,364.4
HMMsoil110113,62.1,62.1
HMMsoil110114,553.0,552.8
HMMsoil110118,104.2,104.1
HMMsoil110120,163.3,163.2
HMMsoil110122,77.7,77.6
HMMsoil110125,80.8,80.7
HMMsoil110128,73.3,73.2
HMMsoil110131,157.5,157.3
HMMsoil110132,126.4,126.3
HMMsoil110135,156.2,156.1
HMMsoil110136,88.5,88.4
HMMsoil110138,60.4,60.4
HMMsoil110140,558.4,558.3
HMMsoil110141,120.5,120.4
HMMsoil110142,88.8,88.7
HMMsoil110148,112.9,112.8
HMMsoil110150,55.9,55.8
HMMsoil110154,114.3,114.2
HMMsoil110155,390.4,390.3
HMMsoil110156,23.9,23.9
HMMsoil110157,58.2,58.1
HMMsoil110159,731.9,731.8
HMMsoil110168,310.9,310.7
HMMsoil110170,43.3,43.2
HMMsoil110172,117.2,117.0
HMMsoil110174,136.9,136.8
HMMsoil110407,102.6,102.5
HMMsoil110409,26.9,26.9
HMMsoil110410,119.7,119.0
HMMsoil110414,180.8,180.6
HMMsoil110415,135.9,135.3
HMMsoil110416,312.3,312.1
HMMsoil110419,169.7,169.5
HMMsoil110424,75.6,75.6
HMMsoil110431,102.3,102.2
HMMsoil110433,106.1,106.0
HMMsoil110437,297.4,297.2
HMMsoil110441,319.1,319.0
HMMsoil110442,961.4,961.3
HMMsoil110445,101.8,101.6
HMMsoil110446,109.4,109.3
HMMsoil110447,83.5,83.4
HMMsoil110246,84.4,84.2
HMMsoil110252,147.2,147.1
HMMsoil110256,215.6,215.4
HMMsoil110257,240.8,240.7
HMMsoil110258,368.5,368.3
HMMsoil110259,204.3,204.1
HMMsoil110262,272.7,272.6
HMMsoil110263,444.7,444.5
HMMsoil110264,158.5,158.4
HMMsoil110269,193.2,193.0
HMMsoil110270,143.7,143.5
HMMsoil110271,289.9,289.8
HMMsoil110273,424.2,424.0
HMMsoil110274,124.1,123.9
HMMsoil110276,585.7,585.6
HMMsoil110277,206.5,206.4
HMMsoil110279,95.7,95.7
HMMsoil110280,109.1,109.0
HMMsoil110281,53.1,53.1
HMMsoil110286,173.7,173.5
HMMsoil110287,256.4,256.2
HMMsoil110288,236.4,236.3
HMMsoil110290,167.0,166.8
HMMsoil110292,383.9,383.8
HMMsoil110295,382.6,382.4
HMMsoil110297,111.2,110.0
HMMsoil110298,868.2,868.0
HMMsoil110300,98.0,96.8
HMMsoil110301,366.8,366.6
HMMsoil110302,121.5,121.3
HMMsoil110304,164.1,163.9
HMMsoil110305,88.9,88.8
HMMsoil110308,113.1,112.6
HMMsoil110309,127.6,125.9
HMMsoil110310,213.9,213.7
HMMsoil110312,173.9,173.8
HMMsoil110352,583.9,583.6
HMMsoil110355,64.7,64.6
HMMsoil110360,20.6,20.6
HMMsoil110361,597.4,301.5
HMMsoil110364,126.3,126.1
HMMsoil110366,23.4,23.3
HMMsoil110369,293.9,293.7
HMMsoil110372,81.7,81.6
HMMsoil110374,68.6,68.4
HMMsoil110376,258.1,257.9
HMMsoil110379,289.6,286.4
HMMsoil110380,244.4,244.2
HMMsoil110381,165.7,165.6
HMMsoil110386,113.7,113.6
HMMsoil110392,167.0,166.9
HMMsoil110393,167.5,167.3
HMMsoil110400,79.9,79.8
HMMsoil110402,211.4,211.2
HMMsoil110493,201.9,201.8
HMMsoil110497,186.8,186.7
HMMsoil110498,209.2,209.0
HMMsoil110501,163.8,163.7
HMMsoil110503,390.5,390.4
HMMsoil110505,434.2,434.0
HMMsoil110508,574.4,574.2
HMMsoil110522,129.3,129.2
HMMsoil110524,130.7,130.6
HMMsoil110529,63.6,63.5
HMMsoil110537,149.2,149.1
HMMsoil110540,256.3,256.2
HMMsoil110542,344.7,344.5
HMMsoil110545,232.5,232.4
HMMsoil110546,105.3,105.1
HMMsoil110547,412.3,412.2
HMMsoil110548,213.2,213.0
HMMsoil110549,246.6,246.5
HMMsoil110550,523.2,523.1
HMMsoil110551,109.5,109.3
HMMsoil110553,312.8,312.6
HMMsoil110554,230.7,230.6
HMMsoil110556,152.6,152.5
HMMsoil110557,141.5,141.4
HMMsoil110558,277.0,276.8
HMMsoil110560,93.0,90.3
HMMsoil110561,136.7,136.6
HMMsoil110562,128.7,128.5
HMMsoil110564,85.2,85.1
HMMsoil110571,43.7,43.6
HMMsoil110575,117.8,117.7
HMMsoil110576,39.2,39.2
HMMsoil110578,369.2,369.1
HMMsoil110579,268.5,268.3
HMMsoil110580,210.1,210.0
HMMsoil110582,293.8,293.6
HMMsoil110583,435.7,435.5
HMMsoil110584,152.7,152.5
HMMsoil110586,673.2,673.0
HMMsoil110588,162.4,162.3
HMMsoil110589,466.0,465.9
HMMsoil110593,290.7,290.5
HMMsoil110594,149.9,149.8
HMMsoil110595,27.9,27.3
HMMsoil110596,195.9,195.8
HMMsoil110599,271.6,271.5
HMMsoil110600,62.8,55.6
HMMsoil110601,204.7,184.2
HMMsoil110602,160.3,160.1
HMMsoil110606,138.4,138.2
HMMsoil110608,207.8,207.7
HMMsoil110610,108.0,107.9
HMMsoil110612,75.8,75.7
HMMsoil110613,70.6,61.3
HMMsoil110450,283.0,282.9
HMMsoil110455,517.8,517.6
HMMsoil110456,79.8,79.7
HMMsoil110461,302.2,301.9
HMMsoil110463,415.6,415.4
HMMsoil110465,157.7,157.5
HMMsoil110466,395.0,394.9
HMMsoil110630,186.7,186.6
HMMsoil110631,172.9,172.8
HMMsoil110633,129.8,129.7
HMMsoil110634,52.0,51.9
HMMsoil110639,47.8,47.6
HMMsoil110640,304.9,207.8
HMMsoil110643,73.6,73.5
HMMsoil110650,329.3,329.1
HMMsoil110652,95.2,95.2
HMMsoil110661,148.6,148.5
HMMsoil110663,566.7,566.6
HMMsoil110665,53.1,53.0
HMMsoil110669,477.6,477.5
HMMsoil110671,498.4,498.3
HMMsoil110672,348.2,348.1
HMMsoil110676,29.2,29.1
HMMsoil110680,226.5,220.3
HMMsoil110682,310.1,309.8
HMMsoil110685,64.5,64.4
HMMsoil110688,234.1,233.9
HMMsoil110689,97.0,96.9
HMMsoil110690,107.3,55.2
HMMsoil110693,56.5,56.4
HMMsoil110695,215.4,215.3
HMMsoil110696,57.1,57.0
HMMsoil110701,137.2,137.0
HMMsoil110702,159.0,158.9
HMMsoil110703,73.9,73.8
HMMsoil110708,95.6,95.4
HMMsoil110710,80.3,80.3
HMMsoil110712,41.3,41.2
HMMsoil110713,76.1,76.0
HMMsoil110715,132.9,132.8
HMMsoil110718,214.5,214.4
HMMsoil110720,100.3,100.2
HMMsoil110721,221.8,221.7
HMMsoil110722,566.5,566.2
HMMsoil110723,211.1,210.9
HMMsoil110468,368.8,368.6
HMMsoil110472,232.2,232.0
HMMsoil110483,125.3,66.5
HMMsoil110485,367.1,367.0
HMMsoil110486,131.8,131.6
HMMsoil110490,418.2,209.5
HMMsoil110738,113.9,113.7
HMMsoil110745,73.5,73.4
HMMsoil110746,188.7,188.5
HMMsoil110748,395.2,395.0
HMMsoil110758,78.2,78.1
HMMsoil110759,263.1,262.9
HMMsoil110760,134.5,134.4
HMMsoil110765,94.3,94.2
HMMsoil110767,210.1,210.0
HMMsoil110770,211.9,211.8
HMMsoil110775,321.4,321.3
HMMsoil110777,252.9,252.8
HMMsoil110779,165.1,165.0
HMMsoil110782,254.2,254.1
HMMsoil110785,71.3,71.2
HMMsoil110786,174.5,174.3
HMMsoil110787,146.5,145.3
HMMsoil110788,257.1,257.0
HMMsoil110790,290.1,289.9
HMMsoil110792,178.6,178.5
HMMsoil110795,87.2,87.1
HMMsoil110798,256.4,256.2
HMMsoil110800,251.6,251.4
HMMsoil110802,384.4,384.2
HMMsoil110806,451.1,450.9
HMMsoil110809,248.4,248.3
HMMsoil110812,77.1,77.0
HMMsoil110813,199.4,199.3
HMMsoil110814,434.6,434.5
HMMsoil110816,76.5,76.3
HMMsoil110818,310.4,310.3
HMMsoil110819,368.1,245.2
HMMsoil110820,397.7,397.5
HMMsoil110822,218.7,218.5
HMMsoil110825,122.9,122.8
HMMsoil110826,257.5,257.3
HMMsoil110828,72.4,72.3
HMMsoil110830,243.5,243.3
HMMsoil110831,214.9,214.7
HMMsoil110832,190.8,190.7
HMMsoil110833,143.7,143.5
HMMsoil110834,145.0,144.8
HMMsoil110838,109.4,109.2
HMMsoil110840,89.6,89.4
HMMsoil110843,37.2,37.2
HMMsoil110846,125.9,125.8
HMMsoil110847,657.4,657.2
HMMsoil110851,71.6,71.5
HMMsoil110852,61.1,61.0
HMMsoil110854,181.2,181.1
HMMsoil110858,60.7,60.6
HMMsoil110859,248.7,248.6
HMMsoil110860,58.0,57.9
HMMsoil110861,134.5,106.0
HMMsoil110862,321.4,321.3
HMMsoil110618,143.7,143.6
HMMsoil110620,84.9,84.8
HMMsoil110623,32.4,32.4
HMMsoil110626,64.8,64.6
HMMsoil110627,197.6,197.3
HMMsoil110724,128.4,128.3
HMMsoil110725,175.7,175.6
HMMsoil110731,198.8,198.5
HMMsoil110735,218.8,218.6
HMMsoil110736,469.1,468.9
HMMsoil110737,679.1,679.0
HMMsoil110978,169.3,169.2
HMMsoil110980,165.2,165.1
HMMsoil110981,981.0,980.8
HMMsoil110984,188.1,188.0
HMMsoil110985,115.0,114.9
HMMsoil110991,98.7,98.6
HMMsoil110993,147.9,147.8
HMMsoil111000,251.9,251.6
HMMsoil111001,399.9,399.7
HMMsoil111002,108.3,108.2
HMMsoil111003,240.4,240.3
HMMsoil111004,78.2,78.1
HMMsoil110864,112.7,112.6
HMMsoil110865,45.3,45.3
HMMsoil110867,163.4,163.3
HMMsoil110870,150.0,100.9
HMMsoil110871,392.0,391.8
HMMsoil110872,15.1,15.1
HMMsoil110874,180.9,180.8
HMMsoil110880,168.0,167.9
HMMsoil110882,68.6,68.5
HMMsoil110883,43.5,43.5
HMMsoil110884,43.7,43.7
HMMsoil110885,54.6,54.6
HMMsoil110886,69.1,69.0
HMMsoil110892,38.0,35.4
HMMsoil110895,53.5,53.4
HMMsoil110899,209.8,209.7
HMMsoil110902,128.5,128.4
HMMsoil110908,264.4,264.2
HMMsoil110910,235.5,235.3
HMMsoil110913,203.3,203.2
HMMsoil110928,104.6,104.4
HMMsoil110931,94.1,49.3
HMMsoil110933,190.4,190.2
HMMsoil110935,311.3,311.1
HMMsoil110938,241.4,241.2
HMMsoil110939,100.3,100.2
HMMsoil110941,185.1,185.0
HMMsoil110942,180.0,179.9
HMMsoil110943,65.7,65.6
HMMsoil110944,259.9,259.7
HMMsoil110945,62.0,61.9
HMMsoil110948,178.1,178.0
HMMsoil110949,150.4,150.2
HMMsoil110951,96.4,96.3
HMMsoil110952,159.8,159.7
HMMsoil110953,173.7,173.5
HMMsoil110957,730.7,730.6
HMMsoil110960,42.3,42.2
HMMsoil110966,454.8,454.7
HMMsoil110967,527.4,527.2
HMMsoil110968,84.4,84.3
HMMsoil110969,53.5,53.4
HMMsoil110970,392.3,319.2
HMMsoil110972,83.7,83.5
HMMsoil110974,117.1,114.8
HMMsoil110975,205.0,204.8
HMMsoil110979,150.4,150.2
HMMsoil111016,197.6,197.4
HMMsoil111017,263.0,262.8
HMMsoil111019,58.3,58.2
HMMsoil111021,121.6,121.5
HMMsoil111032,385.5,385.3
HMMsoil111040,13.2,13.2
HMMsoil111044,344.0,343.9
HMMsoil111047,224.9,224.7
HMMsoil111052,77.7,77.6
HMMsoil111055,332.1,331.9
HMMsoil111057,373.8,373.7
HMMsoil111059,161.4,161.2
HMMsoil111060,150.4,150.3
HMMsoil111061,301.7,301.6
HMMsoil111067,82.5,82.3
HMMsoil111070,420.1,420.0
HMMsoil111073,146.9,146.8
HMMsoil111074,414.9,414.6
HMMsoil111078,173.4,173.2
HMMsoil111080,144.0,143.9
HMMsoil111093,443.6,443.5
HMMsoil111099,224.1,224.0
HMMsoil111102,199.9,199.8
HMMsoil111109,22.7,22.7
HMMsoil111110,307.0,306.9
HMMsoil111112,136.6,136.5
HMMsoil111113,136.9,136.8
HMMsoil111117,368.3,185.8
HMMsoil111121,282.6,282.4
HMMsoil111126,627.1,626.9
HMMsoil111127,110.2,110.1
HMMsoil111129,443.1,443.0
HMMsoil111131,94.5,94.4
HMMsoil111132,160.7,160.6
HMMsoil111133,65.7,65.6
HMMsoil111134,188.6,188.5
HMMsoil111135,176.0,175.9
HMMsoil111136,348.3,348.2
HMMsoil111138,609.1,608.9
HMMsoil111139,490.7,487.9
HMMsoil111141,315.2,315.1
HMMsoil111144,83.6,83.5
HMMsoil111146,59.6,59.5
HMMsoil111148,167.3,167.2
HMMsoil111149,87.9,87.8
HMMsoil111151,64.8,64.7
HMMsoil111161,449.0,448.8
HMMsoil111162,97.0,96.9
HMMsoil111167,290.9,170.5
HMMsoil111168,127.3,127.1
HMMsoil111170,390.8,390.6
HMMsoil111171,61.8,61.7
HMMsoil111176,113.5,113.4
HMMsoil111177,55.3,55.2
HMMsoil111179,121.6,121.5
HMMsoil111180,665.7,665.5
HMMsoil111183,99.7,99.5
HMMsoil111185,46.8,46.8
HMMsoil111186,70.1,70.0
HMMsoil111189,107.3,107.2
HMMsoil111193,44.3,44.2
HMMsoil111194,97.8,97.6
HMMsoil111195,142.5,142.3
HMMsoil111196,249.7,249.6
HMMsoil111197,309.8,309.7
HMMsoil111200,111.1,111.0
HMMsoil111201,82.3,82.2
HMMsoil111204,210.4,210.2
HMMsoil111006,115.0,114.8
HMMsoil111008,466.7,466.6
HMMsoil111011,176.1,176.0
HMMsoil111012,247.2,247.0
HMMsoil111015,549.0,548.9
HMMsoil111018,767.1,767.0
HMMsoil111215,77.3,77.1
HMMsoil111219,384.0,383.9
HMMsoil111220,59.7,59.6
HMMsoil111228,128.2,128.1
HMMsoil111229,801.3,801.1
HMMsoil111236,92.2,92.1
HMMsoil111237,99.6,99.5
HMMsoil111238,20.2,20.1
HMMsoil111242,203.2,203.0
HMMsoil111243,45.3,42.1
HMMsoil111245,115.0,113.6
HMMsoil111249,159.5,159.3
HMMsoil111250,194.2,194.1
HMMsoil111258,708.4,708.3
HMMsoil111259,135.2,135.1
HMMsoil111262,77.1,77.0
HMMsoil111265,336.6,336.4
HMMsoil111266,489.5,489.3
HMMsoil111269,83.4,83.3
HMMsoil111270,298.1,297.9
HMMsoil111271,226.7,226.5
HMMsoil111273,184.4,184.3
HMMsoil111276,208.5,208.4
HMMsoil111280,256.8,256.7
HMMsoil111281,335.1,334.9
HMMsoil111284,164.4,164.2
HMMsoil111287,572.0,571.9
HMMsoil111288,363.5,233.1
HMMsoil111296,331.9,169.0
HMMsoil111300,78.6,78.4
HMMsoil111306,173.9,173.8
HMMsoil111307,304.5,302.1
HMMsoil111308,36.2,36.0
HMMsoil111311,88.8,88.7
HMMsoil111319,193.5,193.3
HMMsoil111328,138.2,138.1
HMMsoil111334,173.1,172.9
HMMsoil111340,145.6,145.5
HMMsoil111342,153.2,153.1
HMMsoil111344,398.0,397.8
HMMsoil111350,310.4,310.3
HMMsoil111352,326.1,326.0
HMMsoil111353,373.5,373.4
HMMsoil111355,497.3,497.2
HMMsoil111081,197.4,197.2
HMMsoil111086,213.2,213.0
HMMsoil111087,236.6,118.5
