id,threshold
K22929,
K22930,
K22931,
K22932,910.57
K22933,401.53
K22934,272.8
K22935,294.77
K22936,75.9
K22937,939.63
K22938,58.37
K22939,37.83
K22940,86.2
K22941,103.5
K22942,166.3
K22943,107.7
K22944,3963.67
K22945,
K22946,
K22947,1737.5
K22948,1336.47
K22949,228.93
K22950,
K22951,1218.57
K22952,174.43
K22953,
K22954,233.73
K22955,225.4
K22956,181.57
K22957,169.87
K22958,372.77
K22959,306.1
K22960,76.03
K22961,1611.03
K22962,
K22963,
K22964,
K22965,
K22966,163.63
K22967,
K22968,236.27
K22969,334.43
K22970,373.87
K22971,383.83
K22972,5567.9
K22973,446.03
K22974,88.33
K22975,609.53
K22976,598.57
K22977,735.5
K22978,447.9
K22979,
K22980,413.5
K22981,90.13
K22982,429.7
K22983,796.8
K22984,34.17
K22985,213.63
K22986,787.53
K22987,158.77
K22988,180.2
K22989,164.87
K22990,442.43
K22991,306.63
K22992,428.17
K22993,512.93
K22994,564.07
K22995,895.47
K22996,
K22997,702.13
K22998,795.2
K22999,416.77
K23000,465.23
K23001,48.27
K23002,258.2
K23003,459.37
K23004,262.33
K23005,514.17
K23006,725.4
K23007,346.73
K23008,261.87
K23009,512.03
K23010,165.73
K23011,325.33
K23012,129.9
K23013,1195.53
K23014,1049.97
K23015,362.9
K23016,619.93
K23017,901.27
K23018,
K23019,
K23020,737.73
K23021,623.43
K23022,
K23023,
K23024,372.23
K23025,935.8
K23026,338.9
K23027,360.1
K23028,166.47
K23029,198.87
K23030,
K23031,
K23032,259.87
K23033,765.8
K23034,666.4
K23035,686.83
K23036,392.77
K23037,
K23038,115.3
K23039,197.43
K23040,129.3
K23041,139.93
K23042,
K23043,714.77
K23044,494.97
K23045,
K23046,352.47
K23047,920.4
K23048,1143.83
K23049,117.87
K23050,441.87
K23051,239.6
K23052,194.33
K23053,
K23054,396.53
K23055,330.03
K23056,305.37
K23057,333.43
K23058,443.27
K23059,449.53
K23060,428.7
K23061,260.33
K23062,289.27
K23063,262.63
K23064,404.4
K23065,612.77
K23066,469.77
K23067,196.6
K23068,
K23069,
K23070,
K23071,
K23072,
K23073,
K23074,648.13
K23075,485.6
K23076,828.33
K23077,134.17
K23078,299
K23079,955.07
K23080,584.4
K23081,611.13
K23082,124.73
K23083,479.3
K23084,995.5
K23085,1043.3
K23086,573.37
K23087,260.8
K23088,136.33
K23089,348.83
K23090,484.5
K23091,114.63
K23092,222.3
K23093,54.4
K23094,208
K23095,243.13
K23096,570.8
K23097,296.1
K23098,313.07
K23099,309.23
K23100,593.3
K23101,
K23102,
K23103,
K23104,
K23105,
K23106,33.57
K23107,339.27
K23108,
K23109,584.4
K23110,866.93
K23111,710.07
K23112,123.17
K23113,177.97
K23114,157.07
K23115,82
K23116,207.87
K23117,513.5
K23118,753.1
K23119,700.37
K23120,220.7
K23121,1209.7
K23122,303.1
K23123,292.4
K23124,337.67
K23125,57.73
K23126,93.47
K23127,142.83
K23128,629.87
K23129,320.53
K23130,
K23131,
K23132,
K23133,97
K23134,1104.17
K23135,954.3
K23136,797.3
K23137,
K23138,486.4
K23139,491.2
K23140,47.23
K23141,101
K23142,98.1
K23143,45.4
K23144,413.97
K23145,512.83
K23146,462.9
K23147,414.93
K23148,173.13
K23149,329.63
K23150,146.2
K23151,170.47
K23152,
K23153,
K23154,433.6
K23155,240.63
K23156,709.57
K23157,
K23158,
K23159,259.87
K23160,510.5
K23161,
K23162,111.37
K23163,490.73
K23164,285.6
K23165,29.57
K23166,31
K23167,330.73
K23168,55.07
K23169,403.13
K23170,334.97
K23171,
K23172,
K23173,1236.77
K23174,
K23175,
K23176,86.77
K23177,
K23178,
K23179,787.83
K23180,970.5
K23181,347.4
K23182,368.13
K23183,376.57
K23184,361.67
K23185,221.6
K23186,406.97
K23187,356.67
K23188,466
K23189,773.57
K23190,
K23191,
K23192,1434.5
K23193,1290.13
K23194,68.83
K23195,393.23
K23196,303.27
K23197,
K23198,
K23199,
K23200,393.67
K23201,
K23202,
K23203,165
K23204,169.1
K23205,101.23
K23206,147.9
K23207,189.67
K23208,149.8
K23209,201.23
K23210,119.47
K23211,140.47
K23212,630.27
K23213,1758.17
K23214,1227.27
K23215,681.23
K23216,1329.8
K23217,1149.9
K23218,391.53
K23219,263.87
K23220,89.53
K23221,110.63
K23222,117.63
K23223,240.87
K23224,69.9
K23225,1067.3
K23226,1049.47
K23227,192.13
K23228,453.5
K23229,
K23230,
K23231,340.5
K23232,654.27
K23233,548.2
K23234,755.3
K23235,565.4
K23236,149.27
K23237,214.57
K23238,321.17
K23239,112.77
K23240,109.43
K23241,679.67
K23242,56.97
K23243,35.97
K23244,276.63
K23245,259.67
K23246,196.43
K23247,312.37
K23248,207.47
K23249,
K23250,
K23251,
K23252,328.5
K23253,218.3
K23254,1311.47
K23255,28.83
K23256,469.23
K23257,395.27
K23258,224.1
K23259,317.87
K23260,706.13
K23261,
K23262,26.5
K23263,332.77
K23264,37.9
K23265,224.07
K23266,245.43
K23267,345.17
K23268,213
K23269,712.63
K23270,899.5
K23271,389.87
K23272,507.8
K23273,853.2
K23274,94.83
K23275,526.6
K23276,
K23277,721.5
K23278,295.2
K23279,725.77
K23280,359.97
K23281,490.17
K23282,310.17
K23283,469.33
K23284,143.03
K23285,141.13
K23286,927.7
K23287,110.13
K23288,161.03
K23289,135.53
K23290,1550.73
K23291,403.23
K23292,104.73
K23293,83
K23294,1338.6
K23295,101
K23296,84.83
K23297,132.3
K23298,229.03
K23299,707.13
K23300,151.93
K23301,351.3
K23302,675.6
K23303,614.37
K23304,347.67
K23305,128.23
K23306,50.4
K23307,217.17
K23308,76.23
K23309,65.57
K23310,185.63
K23311,128.1
K23312,77.93
K23313,48.87
K23314,114.37
K23315,480.33
K23316,387.6
K23317,315.6
K23318,116.57
K23319,483.7
K23320,432.2
K23321,663
K23322,48.03
K23323,373.33
K23324,177.83
K23325,210.57
K23326,292.53
K23327,57.7
K23328,207.47
K23329,894.23
K23330,238.03
K23331,114.83
K23332,276.2
K23333,186.4
K23334,118.47
K23335,152.5
K23336,131.93
K23337,277.2
K23338,143
K23339,147.3
K23340,64.17
K23341,125.63
K23342,4216.73
K23343,131.43
K23344,81.37
K23345,108.73
K23346,274.27
K23347,304.77
K23348,97.77
K23349,109.57
K23351,114.3
K23352,56.37
K23353,229.07
K23354,212.5
K23355,156.1
K23356,56.3
K23357,62.8
K23358,532.9
K23359,239.87
K23360,143.07
K23361,340.53
K23362,97.2
K23363,
K23364,
K23365,
K23366,2858.5
K23367,
K23368,235.03
K23369,1138.2
K23370,109.87
K23371,143.53
K23372,475.6
K23373,493.13
K23374,702.2
K23375,388.1
K23376,295.8
K23377,940.03
K23378,675.77
K23379,2406.93
K23380,2564.27
K23381,399.9
K23382,238.73
K23383,5421.5
K23384,1141.5
K23385,470.17
K23386,72.83
K23387,66.57
K23388,89
K23389,152.77
K23390,123.8
K23392,
K23393,146
K23394,
K23395,814.57
K23396,
K23397,
K23398,47.9
K23399,427.7
K23400,147.7
K23401,186.33
K23402,61.63
K23403,161.9
K23404,226.33
K23405,170.83
K23406,51.87
K23407,69.67
K23408,62.67
K23409,256.8
K23410,327.67
K23411,338.73
K23412,493.9
K23413,138.53
K23414,140.5
K23415,934.47
K23416,288.2
K23417,94.73
K23418,90
K23419,92.23
K23420,128.3
K23421,225.47
K23422,94.87
K23423,143.13
K23424,167.73
K23425,642.63
K23426,
K23427,458.83
K23428,
K23429,376.87
K23430,460.27
K23431,
K23432,
K23433,
K23434,
K23435,1280.87
K23436,1498.93
K23437,655.7
K23438,372.77
K23439,453.23
K23440,354.77
K23441,873.23
K23442,292.3
K23443,108.8
K23444,452.5
K23445,732.4
K23446,520.33
K23447,539.33
K23448,210.5
K23449,106.47
K23450,90.17
K23451,252.27
K23452,789.2
K23453,
K23454,2189.47
K23455,774.6
K23456,125.6
K23457,515
K23458,1020.37
K23459,203.57
K23460,293.77
K23461,480.37
K23462,335.97
K23463,677.17
K23464,208.33
K23465,260.63
K23466,228.27
K23467,670.73
K23468,722.6
K23469,437.37
K23470,368.27
K23471,435.43
K23472,1285.93
K23473,390.67
K23474,421
K23475,65.13
K23476,130.6
K23477,419.27
K23478,716
K23479,261.27
K23480,219.13
K23481,1047.67
K23482,211.37
K23483,188.03
K23484,1729.7
K23485,378.6
K23486,487.63
K23487,487.9
K23488,607.63
K23489,793.37
K23490,123.67
K23491,903.1
K23492,419.77
K23493,810.1
K23494,
K23495,217
K23496,96.93
K23497,159.5
K23498,106.6
K23499,185.43
K23500,533.07
K23501,521.9
K23502,275.87
K23503,365.47
K23504,99.77
K23505,70.9
K23506,46.9
K23507,137.13
K23508,305.87
K23509,328.5
K23510,366.7
K23511,319.9
K23512,247.37
K23513,557.5
K23514,142.27
K23515,675.53
K23516,226.9
K23517,
K23518,215.33
K23519,303.97
K23520,
K23521,
K23522,
K23523,
K23524,
K23525,
K23526,428.67
K23527,504
K23528,385
K23529,272.33
K23530,
K23531,178.23
K23532,728.5
K23533,366.77
K23534,279.9
K23535,244.33
K23536,182.4
K23537,574.6
K23538,89.73
K23539,127.8
K23540,63.47
K23541,34.2
K23542,64.17
K23543,33.1
K23544,473
K23545,274.73
K23546,360.93
K23547,635.43
K23548,301.43
K23549,446.97
K23550,593.43
K23551,787.93
K23552,109.1
K23553,107.9
K23554,96.33
K23555,268.8
K23556,586.53
K23557,510.4
K23558,395.07
K23559,
K23560,737.23
K23561,737.37
K23562,115.03
K23563,78.83
K23564,96.8
K23565,40.3
K23566,28.7
K23567,46.63
K23568,49.47
K23569,61.03
K23570,155.17
K23571,489.07
K23572,
K23573,108.23
K23574,636.93
K23575,254.1
K23576,267.27
K23577,296.87
K23578,265.43
K23579,210.83
K23580,298.83
K23581,326.3
K23582,837.83
K23583,761.57
K23584,
K23585,601.87
K23586,382.53
K23587,253.83
K23588,303.27
K23589,2563.8
K23590,1295.83
K23591,542.33
K23592,31.83
K23593,2016.27
K23594,267.7
K23595,221.47
K23596,42.83
K23597,179.33
K23598,78.17
K23599,320.87
K23600,196.9
K23601,
K23602,3025.37
K23603,91.1
K23604,120.73
K23605,995.17
K23606,92.97
K23607,507.47
K23608,464.03
K23609,177.9
K23610,313.33
K23611,192.23
K23612,423.47
K23613,114.4
K23614,241.9
K23615,207.53
K23616,112.03
K23617,841.33
K23618,811.33
K23619,408.83
K23620,177.37
K23621,228.33
K23622,131.03
K23623,229.3
K23624,606.1
K23625,159.37
K23626,153.03
K23627,
K23628,306.07
K23629,
K23630,572.67
K23631,
K23632,691.8
K23633,263.37
K23634,350.8
K23635,52.67
K23636,106.5
K23637,99.83
K23638,121.8
K23639,109.73
K23640,209.33
K23641,105.13
K23642,69.67
K23643,45.5
K23644,223.63
K23645,379.93
K23646,
K23647,378.17
K23648,362.9
K23649,804.63
K23650,552.03
K23651,
K23652,532.93
K23653,189.87
K23654,275.93
K23655,448.53
K23656,531.2
K23657,443.13
K23658,407.57
K23659,144.07
K23660,464.3
K23661,205.5
K23662,1045.03
K23663,71.63
K23664,567.87
K23665,2778.63
K23666,569.8
K23667,1306.23
K23668,602.3
K23669,238.27
K23670,217.8
K23671,678.3
K23672,
K23673,309.33
K23674,357.9
K23675,54.1
K23676,1343.53
K23677,170.17
K23678,92.37
K23679,72.4
K23680,133.53
K23681,158.23
K23682,82.77
K23683,210.13
K23684,221.6
K23685,314.07
K23686,242.43
K23687,422.2
K23688,880.77
K23689,700.03
K23690,858.07
K23691,1413.53
K23692,1464.33
K23693,216.8
K23694,368.3
K23695,811.8
K23696,706.97
K23697,90.3
K23698,254.4
K23699,218.6
K23700,526.5
K23701,330.97
K23702,1104.33
K23703,555.77
K23704,520.37
K23705,362.57
K23706,448.23
K23707,437.17
K23708,839.57
K23709,535.7
K23710,412.4
K23711,514.5
K23712,351.2
K23713,359.17
K23714,207.57
K23715,385.17
K23716,96.33
K23717,1027.6
K23718,141.47
K23719,416.47
K23720,216.73
K23721,317.43
K23722,295.3
K23723,288.27
K23724,1298.27
K23725,402.8
K23726,610.97
K23727,535.5
K23728,104.4
K23729,284
K23730,411.27
K23731,79.03
K23732,112.7
K23733,170.4
K23734,218.63
K23735,274.5
K23736,703.43
K23737,1093.2
K23738,
K23739,94.03
K23740,51.27
K23741,668.73
K23742,3008.67
K23743,149.9
K23744,
K23745,
K23746,
K23747,1366.6
K23748,
K23749,
K23750,374.73
K23751,682.17
K23752,703.53
K23753,446.9
K23754,721.5
K23755,358.83
K23756,943.1
K23757,1254.27
K23758,184.63
K23759,180.83
K23760,144.47
K23761,167.73
K23762,150
K23763,266.83
K23764,133.7
K23765,128.13
K23766,131.83
K23767,109.5
K23768,104.9
K23769,679.27
K23770,134.73
K23771,134.1
K23772,188.63
K23773,193.1
K23774,125.63
K23775,98.77
K23776,104.57
K23777,112.47
K23778,108.23
K23779,104
K23780,540.9
K23781,172.87
K23782,764.53
K23783,716.43
K23784,800.53
K23785,440.97
K23786,338.57
K23787,273.17
K23788,186.53
K23789,432.97
K23790,188.67
K23791,142.6
K23792,300.13
K23793,102.83
K23794,255.07
K23795,624.27
K23796,112.03
K23797,101.87
K23798,224.93
K23799,104.83
K23800,155.9
K23801,330.93
K23802,138.83
K23803,1717.7
K23804,157.3
K23805,1093.37
K23806,1157.27
K23807,815.67
K23808,
K23809,
K23810,1025.33
K23811,701.5
K23812,572.73
K23813,
K23814,676.97
K23815,298.73
K23816,411.03
K23817,698.5
K23818,617.73
K23819,193.13
K23820,435.63
K23821,132.33
K23822,326.57
K23823,415.8
K23824,189
K23825,72.2
K23826,171.63
K23827,
K23828,1348.97
K23829,273.03
K23830,1367.17
K23831,1400.77
K23832,125.83
K23833,662.87
K23834,1349.3
K23835,153.07
K23836,252.7
K23837,371.47
K23838,369.8
K23839,230.9
K23840,446.77
K23841,81.77
K23842,485.37
K23843,304.57
K23844,163.67
K23845,219.8
K23846,439.03
K23847,395.33
K23848,410
K23849,179.2
K23850,168.3
K23851,387.57
K23852,628.47
K23853,94.53
K23854,159.47
K23855,263.73
K23856,288.33
K23857,71.3
K23858,233.93
K23859,252.23
K23860,962.8
K23861,739.93
K23862,
K23863,109.67
K23864,335.3
K23865,521.93
K23866,
K23867,146.17
K23868,77.57
K23869,344.03
K23870,553.13
K23871,175.2
K23872,650.73
K23873,651.97
K23874,92.93
K23875,
K23876,268.1
K23877,175.6
K23878,60.17
K23879,80.73
K23880,86.83
K23881,297.4
K23882,165.3
K23883,203.2
K23884,59.07
K23885,167.27
K23886,139.03
K23887,570.2
K23888,
K23889,
K23890,
K23891,
K23892,
K23893,61.53
K23894,742.07
K23895,702.47
K23896,85.43
K23897,184.37
K23898,549.47
K23899,338
K23900,530.43
K23901,437.73
K23902,270.17
K23903,304.8
K23904,189.97
K23905,271.73
K23906,327
K23907,52.4
K23908,388.73
K23909,98.43
K23910,950.77
K23911,200.73
K23912,206.13
K23913,326.87
K23914,1348.17
K23915,1093.53
K23916,384.97
K23917,231.87
K23918,372.3
K23919,3121.57
K23920,443.43
K23921,412.67
K23922,286.5
K23923,384.37
K23924,356.2
K23925,203.2
K23926,185.23
K23927,267.6
K23928,352.63
K23929,105.4
K23930,384.8
K23931,601.27
K23932,4110.57
K23933,
K23934,484.63
K23935,163.1
K23936,577.9
K23937,439.07
K23938,1733.5
K23939,1589.83
K23940,1007.33
K23941,171.73
K23942,1108.83
K23943,
K23944,599.23
K23945,740.83
K23946,747.4
K23947,215.17
K23948,366.23
K23949,386.7
K23950,891.5
K23951,326.33
K23952,49.27
K23953,181.13
K23954,971.23
K23955,1210.17
K23956,999
K23957,504.9
K23958,602.47
K23959,1283.77
K23960,207.77
K23961,1022.9
K23962,525.97
K23963,809.53
K23964,180.53
K23965,81.03
K23966,257.87
K23967,2220.13
K23968,740.4
K23969,429.2
K23970,228.43
K23971,683.1
K23972,238.73
K23973,736.17
K23974,3516.57
K23975,265.23
K23976,94.53
K23977,661.93
K23978,96.87
K23979,718.77
K23980,484.5
K23981,
K23982,608.63
K23983,116.07
K23984,866.4
K23985,239.4
K23986,191.03
K23987,441.97
K23988,216.03
K23989,343.7
K23990,
K23991,743.97
K23992,188.13
K23993,750.97
K23994,164.83
K23995,851.53
K23996,
K23997,307.13
K23998,540.7
K23999,613.57
K24000,
K24001,
K24002,253.27
K24003,685.47
K24004,566.5
K24005,444.57
K24006,537.13
K24007,71.77
K24008,694.8
K24009,497.63
K24010,186.23
K24011,1088.63
K24012,699.27
K24013,86.77
K24014,992.07
K24015,1290.33
K24016,842.87
K24017,269.07
K24018,752.47
K24019,286.23
K24020,353.67
K24021,151.3
K24022,60.87
K24023,282.93
K24024,133.63
K24025,338.43
K24026,324.87
K24027,200.03
K24028,362.97
K24029,108.3
K24030,228.5
K24031,89.43
K24032,366.4
K24033,397.5
K24034,984.07
K24035,851.17
K24036,384.77
K24037,124.27
K24038,185.1
K24039,760.7
K24040,589.67
K24041,370.3
K24042,420.23
K24043,81.57
K24044,3424.27
K24045,841.73
K24046,447.6
K24047,187.23
K24048,649
K24049,701.17
K24050,658.87
K24051,182.6
K24052,806.83
K24053,97.37
K24054,194.8
K24055,1433.37
K24056,943.77
K24057,529.6
K24058,912.93
K24059,454.67
K24060,151.27
K24061,122.57
K24062,145.2
K24063,731.67
K24064,700.2
K24065,318.27
K24066,503.37
K24067,119.27
K24068,881.2
K24069,516.23
K24070,1004.17
K24071,774.93
K24072,92.07
K24073,182.67
K24074,304.87
K24075,365.53
K24076,283.47
K24077,633.73
K24078,112.8
K24079,96.63
K24080,478.63
K24081,167.17
K24082,473.07
K24083,313.6
K24084,354.63
K24085,508
K24086,176.33
K24087,498.17
K24088,528.03
K24089,653.97
K24090,613.8
K24091,207.3
K24092,258.1
K24093,228.9
K24094,115.67
K24095,262.1
K24096,278.8
K24097,257.33
K24098,252.6
K24099,223.8
K24100,759.87
K24101,1894.43
K24102,1110.5
K24103,478.57
K24104,60.2
K24105,100
K24106,900.47
K24107,1352.53
K24108,479.43
K24109,671.77
K24110,440.6
K24111,96.2
K24112,205.17
K24113,243.9
K24114,284.07
K24115,2023.17
K24116,517.83
K24117,200.97
K24118,427.23
K24119,233.47
K24120,177.07
K24121,150.8
K24122,262.37
K24123,341.23
K24124,283.83
K24125,747.37
K24126,214.63
K24127,318.4
K24128,352.1
K24129,142
K24130,267.97
K24131,49.5
K24132,417.8
K24133,537.6
K24134,108.03
K24135,167.43
K24136,316.43
K24137,338.67
K24138,209.37
K24139,108.07
K24140,224.37
K24141,200.13
K24142,200.57
K24143,714.33
K24144,216.1
K24145,142.43
K24146,238.87
K24147,249.07
K24148,189.8
K24149,6848.83
K24150,476.73
K24151,160.77
K24152,2410.87
K24153,634.33
K24154,250.07
K24155,175.77
K24156,186.67
K24157,255.07
K24158,311.1
K24159,
K24160,170.67
K24161,616.37
K24162,542.8
K24163,367.93
K24164,310
K24165,414.43
K24166,246.77
K24167,395.57
K24168,256.37
K24169,410.33
K24170,738.33
K24171,704.73
K24172,2260.77
K24173,275.83
K24174,156.67
K24175,118.3
K24176,749.97
K24177,674.03
K24178,2035.13
K24179,1107.27
K24180,174.53
K24181,4838.87
K24182,1511.83
K24183,4406.67
K24184,572.83
K24185,943.97
K24186,1423.93
K24187,1072
K24188,798.7
K24189,343.5
K24190,100.07
K24191,45.53
K24192,574.83
K24193,346.97
K24194,297.23
K24195,218.1
K24196,423.9
K24197,299.6
K24198,243.4
K24199,144.67
K24200,368.83
K24201,167.37
K24202,182.67
K24203,476.93
K24204,195.17
K24205,141.27
K24206,589.47
K24209,92.37
K24210,626.03
K24211,447.03
K24212,239.03
K24213,304.7
K24214,416.6
K24215,635.43
K24216,637.23
K24217,176.6
K24218,443.9
K24219,478.6
K24220,3837.13
K24221,742.3
K24222,414.57
K24223,498.57
K24224,369.8
K24225,209.7
K24226,539.4
K24227,142.93
K24228,320.77
K24229,86.97
K24230,103.97
K24231,750.67
K24232,291.33
K24233,427.37
K24234,310.23
K24235,154.07
K24236,252.83
K24237,187.17
K24241,508.2
K24242,237.67
K24243,468.07
K24244,
K24245,
K24246,344.67
K24247,445.73
K24248,396.43
K24249,
K24250,
K24251,
K24252,
K24253,87.5
K24254,96.67
K24255,283.23
K24256,
K24257,517
K24258,581.77
K24259,873.33
K24260,255.53
K24261,182.43
K24262,152.97
K24263,218.6
K24264,851.5
K24265,719.23
K24266,
K24267,77.8
K24268,655.87
K24269,351.37
K24270,426.93
K24271,694.57
K24272,81
K24273,261.83
K24274,438.33
K24275,539.23
K24276,1021.63
K24277,583.13
K24278,1127.93
K24279,326.03
K24280,811.93
K24281,286.17
K24282,772.73
K24283,678.13
K24284,718.97
K24285,406.57
K24286,404.23
K24287,157.6
K24288,64.93
K24289,970.5
K24290,265.13
K24291,499.57
K24292,580.3
K24293,949.7
K24294,215.3
K24295,70.5
K24296,279.13
K24297,676.17
K24298,139.2
K24299,621.2
K24300,735.43
K24301,812.37
K24302,637.8
K24303,381.33
K24304,672.03
K24305,
K24306,556.6
K24307,261.37
K24308,280.53
K24309,1143.67
K24310,212.63
K24311,336.63
K24312,461.73
K24313,653.47
K24314,576.43
K24315,656.53
K24316,1344.9
K24317,456.93
K24318,719.23
K24319,761.77
K24320,796.4
K24321,720.83
K24322,1056.73
K24323,
K24324,2229.93
K24325,1210.47
K24326,507.57
K24327,1531.7
K24328,828.3
K24329,651.3
K24330,1015.23
K24331,906.9
K24332,536.3
K24333,724.73
K24334,248.4
K24335,167.5
K24336,865.5
K24337,2136.4
K24338,2148.43
K24339,495.2
K24340,476
K24341,584.13
K24342,346.9
K24343,400.2
K24344,133.63
K24345,129.93
K24346,107.37
K24347,468.13
K24348,89.4
K24349,272.5
K24350,188.53
K24351,154.13
K24352,101.87
K24353,118.9
K24354,123.03
K24355,352.2
K24356,395.9
K24357,1007.9
K24358,431
K24359,335.3
K24360,218.17
K24361,318.9
K24362,357.2
K24363,465.67
K24364,348.6
K24365,87.93
K24366,227.47
K24367,296.13
K24368,134
K24369,106.67
K24370,647.83
K24371,849.77
K24372,376.63
K24373,232.33
K24374,349.5
K24375,1170.4
K24376,1340.97
K24377,226.13
K24378,696.63
K24379,631.7
K24380,191.03
K24381,329.07
K24382,203.13
K24383,559.93
K24384,314.5
K24385,442.43
K24386,1258.23
K24387,553.27
K24388,307.8
K24389,547.37
K24390,
K24391,655.97
K24392,461.73
K24393,410.03
K24394,634.7
K24395,344.73
K24396,724.7
K24397,60.93
K24398,83.73
K24399,85.4
K24400,1001
K24401,104.3
K24402,285.53
K24403,1285.63
K24404,1306.6
K24405,793.57
K24406,272.03
K24407,
K24408,880.43
K24409,399
K24410,217.7
K24411,452.4
K24412,162.6
K24413,190.7
K24414,454.3
K24415,501.5
K24416,285.1
K24417,526.67
K24418,207.13
K24419,103.3
K24420,257.53
K24421,1831.63
K24422,832.97
K24423,215.53
K24424,139.8
K24425,495.8
K24426,281
K24427,257.47
K24428,280.1
K24429,458
K24430,595.07
K24431,279.03
K24432,380
K24433,423.37
K24434,1329.67
K24435,141.07
K24436,377.03
K24437,181.07
K24438,680.57
K24439,654.3
K24440,659.17
K24441,
K24442,439.7
K24443,311.17
K24444,438.1
K24445,1038.2
K24446,726.7
K24447,107.2
K24448,301.63
K24449,375.43
K24450,53.53
K24451,255.83
K24452,687.67
K24453,69.23
K24454,1637.47
K24455,305.6
K24456,292.63
K24457,587.97
K24458,1439.3
K24459,1077.4
K24460,
K24461,376.27
K24462,378.2
K24463,316.53
K24464,662.87
K24465,155.77
K24466,429.97
K24467,414.3
K24468,1714.37
K24469,1201.07
K24470,637.03
K24471,103.13
K24472,471.63
K24473,684.43
K24474,149.47
K24475,292.37
K24476,196.43
K24477,716.5
K24478,247.53
K24479,715.87
K24480,817.1
K24481,294.73
K24482,132.23
K24483,179.23
K24484,954.2
K24485,470.8
K24486,109.9
K24487,226.1
K24488,154
K24489,366.57
K24490,765.03
K24491,266.23
K24492,395.93
K24493,203.03
K24494,736.9
K24495,603.77
K24496,341.27
K24497,193
K24498,663.07
K24499,656.03
K24500,371.2
K24501,257.87
K24502,276.4
K24503,634.2
K24504,282.67
K24505,152.97
K24506,660
K24507,353.23
K24508,688.8
K24509,332.2
K24510,449.67
K24511,360.47
K24512,970.77
K24513,1219.17
K24514,1093
K24515,898.73
K24516,797.47
K24517,570.03
K24518,143.3
K24519,468.07
K24520,498.73
K24521,72.27
K24522,588.8
K24523,815.53
K24524,890.83
K24525,883.93
K24526,497.53
K24527,117.37
K24528,
K24529,483.6
K24530,69.87
K24531,
K24532,848.77
K24533,
K24534,1066.7
K24535,
K24536,92.77
K24537,266.7
K24538,223.57
K24539,1002.77
K24540,425.87
K24541,732
K24542,837.5
K24543,677.53
K24544,777.9
K24545,764.67
K24546,554.57
K24547,630.87
K24548,874.03
K24549,595.03
K24550,243.7
K24551,208
K24552,93.3
K24553,257.43
K24554,222.5
K24555,
K24556,2526.9
K24557,
K24558,
K24559,
K24560,
K24561,
K24562,
K24563,5355.43
K24564,4849.63
K24565,2177.43
K24566,
K24567,
K24568,
K24569,
K24570,3320.63
K24571,1902.8
K24572,1403.6
K24573,1248.37
K24574,193.5
K24575,39.8
K24576,266.6
