Protein	Contig	Genome	Function	KEGG_hmm_id	FOAM_hmm_id	Pfam_hmm_id	dbCAN_hmm_id	METABOLIC_hmm_id	CAMPER_hmm_id	PHROG_hmm_id	KEGG_score	FOAM_score	Pfam_score	dbCAN_score	METABOLIC_score	CAMPER_score	PHROG_score	KEGG_coverage	FOAM_coverage	Pfam_coverage	dbCAN_coverage	METABOLIC_coverage	CAMPER_coverage	PHROG_coverage	KEGG_V-score	Pfam_V-score	PHROG_V-score	Viral_Flanking_Genes_Left_Dist	Viral_Flanking_Genes_Right_Dist	MGE_Flanking_Genes_Left_Dist	MGE_Flanking_Genes_Right_Dist	step5_in_merged_region	nonviral_region_pos	Viral_Origin_Confidence	KEGG_Description	FOAM_Description	Pfam_Description	dbCAN_Description	METABOLIC_Description	CAMPER_Description	PHROG_Description	top_hit_hmm_id	top_hit_description	top_hit_db	protein_in_nonviral_region
vRhyme_unbinned_68__MGr3G3H3I_000000196642_18	vRhyme_unbinned_68__MGr3G3H3I_000000196642	vRhyme_unbinned_68__MGr3G3H3I_000000196642																										NaN	NaN	NaN	978.0	false		low											true
vRhyme_unbinned_68__MGr3G3H3I_000000196642_19	vRhyme_unbinned_68__MGr3G3H3I_000000196642	vRhyme_unbinned_68__MGr3G3H3I_000000196642																										NaN	NaN	NaN	645.0	false		low											true
vRhyme_unbinned_68__MGr3G3H3I_000000196642_20	vRhyme_unbinned_68__MGr3G3H3I_000000196642	vRhyme_unbinned_68__MGr3G3H3I_000000196642								phrog_16160							71.57296							0.7536231884057971				NaN	NaN	NaN	513.0	false		low							""	phrog_16160	""	PHROG	true
vRhyme_unbinned_68__MGr3G3H3I_000000196642_21	vRhyme_unbinned_68__MGr3G3H3I_000000196642	vRhyme_unbinned_68__MGr3G3H3I_000000196642																										NaN	NaN	NaN	294.0	false		low											true
vRhyme_unbinned_69__MGr3G3H3I_000000199029_1	vRhyme_unbinned_69__MGr3G3H3I_000000199029	vRhyme_unbinned_69__MGr3G3H3I_000000199029	Bacterial Ig-like domain			PF13205.13							37.525631							0.9333333333333333						7.15		NaN	NaN	NaN	NaN	false		low			Bacterial Ig-like domain					PF13205	Bacterial Ig-like domain	Pfam	true
vRhyme_unbinned_69__MGr3G3H3I_000000199029_2	vRhyme_unbinned_69__MGr3G3H3I_000000199029	vRhyme_unbinned_69__MGr3G3H3I_000000199029	RHS Repeat			PF05593.20							187.569778							1.0						3.75		NaN	NaN	NaN	NaN	false		low			RHS Repeat					PF05593	RHS Repeat	Pfam	true
vRhyme_unbinned_69__MGr3G3H3I_000000199029_3	vRhyme_unbinned_69__MGr3G3H3I_000000199029	vRhyme_unbinned_69__MGr3G3H3I_000000199029	RHS Repeat			PF05593.20							187.569778							1.0						3.75		NaN	NaN	NaN	NaN	false		low			RHS Repeat					PF05593	RHS Repeat	Pfam	true
vRhyme_unbinned_69__MGr3G3H3I_000000199029_4	vRhyme_unbinned_69__MGr3G3H3I_000000199029	vRhyme_unbinned_69__MGr3G3H3I_000000199029	Bacterial Ig-like domain			PF13205.13							37.525631							0.9333333333333333						7.15		NaN	NaN	NaN	NaN	false		low			Bacterial Ig-like domain					PF13205	Bacterial Ig-like domain	Pfam	true
vRhyme_unbinned_6__MGr3G3H3I_000000012933_1	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										NaN	2787.0	NaN	NaN	false		high											true
vRhyme_unbinned_6__MGr3G3H3I_000000012933_2	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										NaN	2682.0	NaN	NaN	false		high											true
vRhyme_unbinned_6__MGr3G3H3I_000000012933_3	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										NaN	2469.0	NaN	NaN	false		high											true
vRhyme_unbinned_6__MGr3G3H3I_000000012933_4	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										NaN	2343.0	NaN	NaN	false		high											true
vRhyme_unbinned_6__MGr3G3H3I_000000012933_5	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										NaN	2136.0	NaN	NaN	false		high											true
vRhyme_unbinned_6__MGr3G3H3I_000000012933_6	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933	parB, spo0J; ParB family transcriptional regulator, chromosome partitioning protein	K03497							35.590565							0.8085714285714286										NaN	1917.0	NaN	NaN	false		high	parB, spo0J; ParB family transcriptional regulator, chromosome partitioning protein							K03497	parB, spo0J; ParB family transcriptional regulator, chromosome partitioning protein	KEGG	true
vRhyme_unbinned_6__MGr3G3H3I_000000012933_7	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										NaN	729.0	NaN	NaN	false		high											true
vRhyme_unbinned_6__MGr3G3H3I_000000012933_8	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										NaN	237.0	NaN	NaN	false		high											true
vRhyme_unbinned_6__MGr3G3H3I_000000012933_9	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933	Protein of unknown function (DUF2786)			PF10979.14							29.901215							0.9						10.0		NaN	258.0	NaN	NaN	true		high			Protein of unknown function (DUF2786)					PF10979	Protein of unknown function (DUF2786)	Pfam	false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_10	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933	terminase large subunit		HMMsoil122906	PF00176.30				phrog_19299		87.569038	45.226334				122.676819		0.8184523809523809	0.8090277777777778				0.5085470085470085		10.0	10.0	NaN	NaN	NaN	NaN	true		high		E2.7.11.1; non-specific serine/threonine protein kinase [EC:2.7.11.1]	SNF2-related domain				terminase large subunit	phrog_19299	terminase large subunit	PHROG	false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_11	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										2673.0	NaN	NaN	NaN	true		high											false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_12	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933	dam; DNA adenine methylase [EC:2.1.1.72]	K06223							44.496407							0.45072992700729925										2916.0	NaN	NaN	NaN	true		high	dam; DNA adenine methylase [EC:2.1.1.72]							K06223	dam; DNA adenine methylase [EC:2.1.1.72]	KEGG	false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_13	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933	DNA polymerase			PF03175.19				phrog_11768			51.180508				104.712868			0.5576923076923077				0.5718701700154559		10.0	0.24	3645.0	NaN	NaN	NaN	true		high			DNA polymerase type B, organellar and viral				DNA polymerase	phrog_11768	DNA polymerase	PHROG	false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_14	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										2127.0	NaN	NaN	NaN	true		high											false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_15	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933	Protein of unknown function (DUF2786)			PF10979.14							28.79377							0.95						10.0		2424.0	NaN	NaN	NaN	true		high			Protein of unknown function (DUF2786)					PF10979	Protein of unknown function (DUF2786)	Pfam	false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_16	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										555.0	NaN	NaN	NaN	true		high											false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_17	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										795.0	NaN	NaN	NaN	true		high											false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_18	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										1257.0	NaN	NaN	NaN	true		high											false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_19	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										1494.0	NaN	NaN	NaN	true		high											false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_20	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										1992.0	NaN	NaN	NaN	true		high											false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_21	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933	DnaJ central domain			PF00684.26							33.137753							0.8181818181818182						5.49		2247.0	NaN	NaN	NaN	true		high			DnaJ central domain					PF00684	DnaJ central domain	Pfam	false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_22	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										2565.0	NaN	NaN	NaN	true		high											false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_23	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										3513.0	NaN	NaN	NaN	true		high											false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_24	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										3750.0	NaN	NaN	NaN	true		high											false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_25	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										3924.0	NaN	NaN	NaN	true		high											false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_26	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										4659.0	NaN	NaN	NaN	true		high											false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_27	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										4968.0	NaN	NaN	NaN	true		high											false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_28	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933	pyrophosphatase							phrog_3301							124.370811							0.7159763313609467				5235.0	NaN	NaN	NaN	true		high							pyrophosphatase	phrog_3301	pyrophosphatase	PHROG	false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_29	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										5637.0	NaN	NaN	NaN	true		high											false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_30	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										6096.0	NaN	NaN	NaN	true		high											false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_31	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										6282.0	NaN	NaN	NaN	true		high											false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_32	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										7317.0	NaN	NaN	NaN	true		high											false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_33	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										8169.0	NaN	NaN	NaN	true		high											false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_34	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933	radA, sms; DNA repair protein RadA/Sms	K04485		PF06745.20				phrog_26214	123.073578		51.282192				58.080719	0.4501779359430605		0.658008658008658				0.45	10.0	10.0	0.79	8865.0	NaN	NaN	NaN	true		medium	radA, sms; DNA repair protein RadA/Sms		KaiC				""	K04485	radA, sms; DNA repair protein RadA/Sms	KEGG	false
vRhyme_unbinned_6__MGr3G3H3I_000000012933_35	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										885.0	NaN	NaN	NaN	false		medium											true
vRhyme_unbinned_6__MGr3G3H3I_000000012933_36	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										1395.0	NaN	NaN	NaN	false		medium											true
vRhyme_unbinned_6__MGr3G3H3I_000000012933_37	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										2058.0	NaN	NaN	NaN	false		medium											true
vRhyme_unbinned_6__MGr3G3H3I_000000012933_38	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										2592.0	NaN	NaN	NaN	false		medium											true
vRhyme_unbinned_6__MGr3G3H3I_000000012933_39	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										2730.0	NaN	NaN	NaN	false		medium											true
vRhyme_unbinned_6__MGr3G3H3I_000000012933_40	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										4857.0	NaN	NaN	NaN	false		medium											true
vRhyme_unbinned_6__MGr3G3H3I_000000012933_41	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										5187.0	NaN	NaN	NaN	false		high											true
vRhyme_unbinned_6__MGr3G3H3I_000000012933_42	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										5994.0	NaN	NaN	NaN	false		high											true
vRhyme_unbinned_6__MGr3G3H3I_000000012933_43	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										6417.0	NaN	NaN	NaN	false		high											true
vRhyme_unbinned_6__MGr3G3H3I_000000012933_44	vRhyme_unbinned_6__MGr3G3H3I_000000012933	vRhyme_unbinned_6__MGr3G3H3I_000000012933																										7431.0	NaN	NaN	NaN	false		high											true
vRhyme_unbinned_71__MGr3G3H3I_000000200092_1	vRhyme_unbinned_71__MGr3G3H3I_000000200092	vRhyme_unbinned_71__MGr3G3H3I_000000200092																										NaN	5265.0	NaN	NaN	false		high											true
vRhyme_unbinned_71__MGr3G3H3I_000000200092_2	vRhyme_unbinned_71__MGr3G3H3I_000000200092	vRhyme_unbinned_71__MGr3G3H3I_000000200092																										NaN	5019.0	NaN	NaN	false		high											true
vRhyme_unbinned_71__MGr3G3H3I_000000200092_3	vRhyme_unbinned_71__MGr3G3H3I_000000200092	vRhyme_unbinned_71__MGr3G3H3I_000000200092																										NaN	1560.0	NaN	NaN	false		high											true
vRhyme_unbinned_71__MGr3G3H3I_000000200092_4	vRhyme_unbinned_71__MGr3G3H3I_000000200092	vRhyme_unbinned_71__MGr3G3H3I_000000200092																										NaN	498.0	NaN	NaN	false		high											true
vRhyme_unbinned_71__MGr3G3H3I_000000200092_5	vRhyme_unbinned_71__MGr3G3H3I_000000200092	vRhyme_unbinned_71__MGr3G3H3I_000000200092	Chaperone of endosialidase			PF13884.12				phrog_1980			56.407394				50.853195			0.9827586206896551				0.38530066815144765		10.0	10.0	NaN	NaN	NaN	NaN	false		high			Chaperone of endosialidase				tail fiber protein	PF13884	Chaperone of endosialidase	Pfam	true
vRhyme_unbinned_71__MGr3G3H3I_000000200092_6	vRhyme_unbinned_71__MGr3G3H3I_000000200092	vRhyme_unbinned_71__MGr3G3H3I_000000200092																										909.0	NaN	NaN	NaN	false		high											true
vRhyme_unbinned_71__MGr3G3H3I_000000200092_7	vRhyme_unbinned_71__MGr3G3H3I_000000200092	vRhyme_unbinned_71__MGr3G3H3I_000000200092	Podophage GP4 fiber-tail adaptor protein gp77			PF23148.2							116.165436							0.9880952380952381								1521.0	NaN	NaN	NaN	false		high			Podophage GP4 fiber-tail adaptor protein gp77					PF23148	Podophage GP4 fiber-tail adaptor protein gp77	Pfam	true
vRhyme_unbinned_71__MGr3G3H3I_000000200092_8	vRhyme_unbinned_71__MGr3G3H3I_000000200092	vRhyme_unbinned_71__MGr3G3H3I_000000200092																										2811.0	NaN	NaN	NaN	false		high											true
vRhyme_unbinned_71__MGr3G3H3I_000000200092_9	vRhyme_unbinned_71__MGr3G3H3I_000000200092	vRhyme_unbinned_71__MGr3G3H3I_000000200092																										4413.0	NaN	NaN	NaN	false		high											true
vRhyme_unbinned_72__MGr3G3H3I_000000211191_1	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191																										NaN	669.0	NaN	NaN	false		high											true
vRhyme_unbinned_72__MGr3G3H3I_000000211191_2	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191																										NaN	591.0	NaN	NaN	false		high											true
vRhyme_unbinned_72__MGr3G3H3I_000000211191_3	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191																										NaN	303.0	NaN	NaN	false		high											true
vRhyme_unbinned_72__MGr3G3H3I_000000211191_4	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191	HNH endonuclease	K27576		PF13203.13				phrog_1314	181.584793		96.204979				236.962112	0.935064935064935		0.966789667896679				0.9644670050761421		10.0	10.0	NaN	5724.0	NaN	NaN	true		high	K27576; Schitoviridae HNH endonuclease		Putative metallopeptidase domain				HNH endonuclease	phrog_1314	HNH endonuclease	PHROG	false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_5	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191	ATPase							phrog_1297							180.232864							0.9269662921348315				1251.0	4473.0	NaN	NaN	true		high							ATPase	phrog_1297	ATPase	PHROG	false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_6	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191																										2349.0	3375.0	NaN	NaN	true		high											false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_7	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191																										3237.0	2487.0	NaN	NaN	true		high											false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_8	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191																										3549.0	2175.0	NaN	NaN	true		high											false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_9	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191																										3786.0	1938.0	NaN	NaN	true		high											false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_10	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191																										3981.0	1743.0	NaN	NaN	true		high											false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_11	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191																										4452.0	1272.0	NaN	NaN	true		high											false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_12	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191																										4578.0	1146.0	NaN	NaN	true		high											false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_13	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191																										5274.0	450.0	NaN	NaN	true		high											false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_14	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191																										5580.0	144.0	NaN	NaN	true		high											false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_15	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191	Protein of unknown function (DUF3987)			PF13148.12				phrog_2373			211.639236				121.663689			0.9862637362637363				0.8233009708737864		10.0	4.19	5724.0	6522.0	NaN	NaN	true		high			Protein of unknown function (DUF3987)				DNA helicase	PF13148	Protein of unknown function (DUF3987)	Pfam	false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_16	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191																										1674.0	4848.0	NaN	NaN	true		high											false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_17	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191																										2709.0	3813.0	NaN	NaN	true		high											false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_18	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191																										3018.0	3504.0	NaN	NaN	true		high											false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_19	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191																										3240.0	3282.0	NaN	NaN	true		high											false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_20	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191	Passenger-associated-transport-repeat			PF12951.14							36.609268							0.9666666666666667						1.28		4095.0	2427.0	NaN	NaN	true		high			Passenger-associated-transport-repeat					PF12951	Passenger-associated-transport-repeat	Pfam	false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_21	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191																										6327.0	195.0	NaN	NaN	true		high											false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_22	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191	integrase			PF00589.28				phrog_1			38.061665				103.204483			0.9011627906976745				0.6121112929623568		10.0	10.0	6522.0	NaN	NaN	NaN	true		high			Phage integrase family				integrase	phrog_1	integrase	PHROG	false
vRhyme_unbinned_72__MGr3G3H3I_000000211191_23	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191																										1434.0	NaN	NaN	NaN	false		high											true
vRhyme_unbinned_72__MGr3G3H3I_000000211191_24	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191	frdB; fumarate reductase iron-sulfur subunit [EC:1.3.5.4]		HMMsoil84266							25.067305							0.6923076923076923									1701.0	NaN	NaN	NaN	false		high		frdB; fumarate reductase iron-sulfur subunit [EC:1.3.5.4]						HMMsoil84266	frdB; fumarate reductase iron-sulfur subunit [EC:1.3.5.4]	FOAM	true
vRhyme_unbinned_73__MGr3G3H3I_000000214235_1	vRhyme_unbinned_73__MGr3G3H3I_000000214235	vRhyme_unbinned_73__MGr3G3H3I_000000214235																										NaN	8082.0	5943.0	NaN	false		high											true
