id,name,V-score,VL-score,db
phrog_9218,,0.05,0.698970004,PHROG
phrog_25815,,0.05,0.698970004,PHROG
phrog_25816,,0.05,0.698970004,PHROG
phrog_25817,,0.05,0.698970004,PHROG
phrog_25522,,0.05,0.698970004,PHROG
phrog_26849,,0.05,0.698970004,PHROG
phrog_25529,,0.05,0.698970004,PHROG
phrog_26265,,0.05,0.698970004,PHROG
phrog_9808,,0.05,0.698970004,PHROG
phrog_27296,,0.05,0.698970004,PHROG
phrog_27298,,0.05,0.698970004,PHROG
phrog_25821,,0.05,0.698970004,PHROG
phrog_26853,,0.05,0.698970004,PHROG
phrog_26271,,0.05,0.698970004,PHROG
phrog_26279,,0.05,0.698970004,PHROG
phrog_25839,,0.05,0.698970004,PHROG
phrog_26862,,0.05,0.698970004,PHROG
phrog_26283,,0.05,0.698970004,PHROG
phrog_24507,,0.05,0.698970004,PHROG
phrog_8800,,0.05,0.698970004,PHROG
phrog_8802,,0.05,0.698970004,PHROG
phrog_26296,,0.05,0.698970004,PHROG
phrog_24805,,0.05,0.698970004,PHROG
phrog_9257,,0.05,0.698970004,PHROG
phrog_25562,,0.05,0.698970004,PHROG
phrog_9840,,0.05,0.698970004,PHROG
phrog_7207,,0.05,0.698970004,PHROG
phrog_8237,,0.05,0.698970004,PHROG
phrog_24818,,0.05,0.698970004,PHROG
phrog_24525,,0.05,0.698970004,PHROG
phrog_26896,,0.05,0.698970004,PHROG
phrog_25282,,0.05,0.698970004,PHROG
phrog_8820,,0.05,0.698970004,PHROG
phrog_7509,,0.05,0.698970004,PHROG
phrog_8530,,0.05,0.698970004,PHROG
phrog_8534,,0.05,0.698970004,PHROG
phrog_24530,,0.05,0.698970004,PHROG
phrog_23214,,0.05,0.698970004,PHROG
phrog_24538,,0.05,0.698970004,PHROG
phrog_25583,,0.05,0.698970004,PHROG
phrog_25297,,0.05,0.698970004,PHROG
phrog_7519,,0.05,0.698970004,PHROG
phrog_9868,,0.05,0.698970004,PHROG
phrog_9571,,0.05,0.698970004,PHROG
phrog_24830,,0.05,0.698970004,PHROG
phrog_23515,,0.05,0.698970004,PHROG
phrog_9283,,0.05,0.698970004,PHROG
phrog_24544,,0.05,0.698970004,PHROG
phrog_24250,,0.05,0.698970004,PHROG
phrog_24251,,0.05,0.698970004,PHROG
phrog_25598,,0.05,0.698970004,PHROG
phrog_9873,,0.05,0.698970004,PHROG
phrog_7233,,0.05,0.698970004,PHROG
phrog_7236,,0.05,0.698970004,PHROG
phrog_24553,,0.05,0.698970004,PHROG
phrog_24263,,0.05,0.698970004,PHROG
phrog_7829,,0.05,0.698970004,PHROG
phrog_7531,,0.05,0.698970004,PHROG
phrog_8854,,0.05,0.698970004,PHROG
phrog_23826,,0.05,0.698970004,PHROG
phrog_7249,,0.05,0.698970004,PHROG
phrog_22509,,0.05,0.698970004,PHROG
phrog_24850,,0.05,0.698970004,PHROG
phrog_22211,,0.05,0.698970004,PHROG
phrog_9598,,0.05,0.698970004,PHROG
phrog_24566,,0.05,0.698970004,PHROG
phrog_24569,,0.05,0.698970004,PHROG
phrog_7833,,0.05,0.698970004,PHROG
phrog_19008,,0.05,0.698970004,PHROG
phrog_24862,,0.05,0.698970004,PHROG
phrog_22224,,0.05,0.698970004,PHROG
phrog_22228,,0.05,0.698970004,PHROG
phrog_24575,,0.05,0.698970004,PHROG
phrog_24285,,0.05,0.698970004,PHROG
phrog_6502,,0.05,0.698970004,PHROG
phrog_7845,,0.05,0.698970004,PHROG
phrog_7849,,0.05,0.698970004,PHROG
phrog_7554,,0.05,0.698970004,PHROG
phrog_7260,,0.05,0.698970004,PHROG
phrog_7262,,0.05,0.698970004,PHROG
phrog_8584,,0.05,0.698970004,PHROG
phrog_19012,,0.05,0.698970004,PHROG
phrog_24872,,0.05,0.698970004,PHROG
phrog_8296,,0.05,0.698970004,PHROG
phrog_23261,,0.05,0.698970004,PHROG
phrog_6800,,0.05,0.698970004,PHROG
phrog_6510,,0.05,0.698970004,PHROG
phrog_24295,,0.05,0.698970004,PHROG
phrog_24298,,0.05,0.698970004,PHROG
phrog_7850,,0.05,0.698970004,PHROG
phrog_8884,,0.05,0.698970004,PHROG
phrog_21507,,0.05,0.698970004,PHROG
phrog_7270,,0.05,0.698970004,PHROG
phrog_22533,endonuclease,0.05,0.698970004,PHROG
phrog_7276,,0.05,0.698970004,PHROG
phrog_22535,,0.05,0.698970004,PHROG
phrog_23560,,0.05,0.698970004,PHROG
phrog_24885,,0.05,0.698970004,PHROG
phrog_23567,,0.05,0.698970004,PHROG
phrog_23278,,0.05,0.698970004,PHROG
phrog_21801,,0.05,0.698970004,PHROG
phrog_7866,,0.05,0.698970004,PHROG
phrog_21805,,0.05,0.698970004,PHROG
phrog_7869,,0.05,0.698970004,PHROG
phrog_8890,,0.05,0.698970004,PHROG
phrog_19324,,0.05,0.698970004,PHROG
phrog_23867,,0.05,0.698970004,PHROG
phrog_7288,,0.05,0.698970004,PHROG
phrog_19035,,0.05,0.698970004,PHROG
phrog_19036,,0.05,0.698970004,PHROG
phrog_5506,,0.05,0.698970004,PHROG
phrog_6534,,0.05,0.698970004,PHROG
phrog_6536,,0.05,0.698970004,PHROG
phrog_18303,,0.05,0.698970004,PHROG
phrog_7294,,0.05,0.698970004,PHROG
phrog_19043,,0.05,0.698970004,PHROG
phrog_19046,,0.05,0.698970004,PHROG
phrog_22260,,0.05,0.698970004,PHROG
phrog_5800,,0.05,0.698970004,PHROG
phrog_23589,,0.05,0.698970004,PHROG
phrog_5805,,0.05,0.698970004,PHROG
phrog_23292,,0.05,0.698970004,PHROG
phrog_5511,,0.05,0.698970004,PHROG
phrog_23298,,0.05,0.698970004,PHROG
phrog_18601,,0.05,0.698970004,PHROG
phrog_19925,,0.05,0.698970004,PHROG
phrog_19635,,0.05,0.698970004,PHROG
phrog_21532,,0.05,0.698970004,PHROG
phrog_18022,,0.05,0.698970004,PHROG
phrog_22569,,0.05,0.698970004,PHROG
phrog_18901,,0.05,0.698970004,PHROG
phrog_6845,,0.05,0.698970004,PHROG
phrog_19933,,0.05,0.698970004,PHROG
phrog_5237,,0.05,0.698970004,PHROG
phrog_20226,,0.05,0.698970004,PHROG
phrog_21254,,0.05,0.698970004,PHROG
phrog_5537,,0.05,0.698970004,PHROG
phrog_19942,,0.05,0.698970004,PHROG
phrog_17010,,0.05,0.698970004,PHROG
phrog_17012,,0.05,0.698970004,PHROG
phrog_18335,,0.05,0.698970004,PHROG
phrog_19659,,0.05,0.698970004,PHROG
phrog_6279,,0.05,0.698970004,PHROG
phrog_21553,,0.05,0.698970004,PHROG
phrog_19361,,0.05,0.698970004,PHROG
phrog_22876,,0.05,0.698970004,PHROG
phrog_22583,,0.05,0.698970004,PHROG
phrog_17604,,0.05,0.698970004,PHROG
phrog_5254,,0.05,0.698970004,PHROG
phrog_20530,,0.05,0.698970004,PHROG
phrog_20535,,0.05,0.698970004,PHROG
phrog_21857,,0.05,0.698970004,PHROG
phrog_22881,,0.05,0.698970004,PHROG
phrog_18052,,0.05,0.698970004,PHROG
phrog_18057,,0.05,0.698970004,PHROG
phrog_22594,,0.05,0.698970004,PHROG
phrog_18933,,0.05,0.698970004,PHROG
phrog_18936,membrane protein,0.05,0.698970004,PHROG
phrog_5261,,0.05,0.698970004,PHROG
phrog_18643,,0.05,0.698970004,PHROG
phrog_18353,,0.05,0.698970004,PHROG
phrog_17917,,0.05,0.698970004,PHROG
phrog_17918,,0.05,0.698970004,PHROG
phrog_6885,,0.05,0.698970004,PHROG
phrog_5566,,0.05,0.698970004,PHROG
phrog_17628,,0.05,0.698970004,PHROG
phrog_5568,,0.05,0.698970004,PHROG
phrog_20260,,0.05,0.698970004,PHROG
phrog_20261,,0.05,0.698970004,PHROG
phrog_20265,,0.05,0.698970004,PHROG
phrog_17921,,0.05,0.698970004,PHROG
phrog_4541,,0.05,0.698970004,PHROG
phrog_18954,,0.05,0.698970004,PHROG
phrog_17634,,0.05,0.698970004,PHROG
phrog_6895,,0.05,0.698970004,PHROG
phrog_6896,,0.05,0.698970004,PHROG
phrog_5578,,0.05,0.698970004,PHROG
phrog_18660,,0.05,0.698970004,PHROG
phrog_18662,,0.05,0.698970004,PHROG
phrog_16007,,0.05,0.698970004,PHROG
phrog_16009,,0.05,0.698970004,PHROG
phrog_21883,,0.05,0.698970004,PHROG
phrog_21884,,0.05,0.698970004,PHROG
phrog_21595,,0.05,0.698970004,PHROG
phrog_5870,,0.05,0.698970004,PHROG
phrog_17938,,0.05,0.698970004,PHROG
phrog_18965,,0.05,0.698970004,PHROG
phrog_18969,membrane protein,0.05,0.698970004,PHROG
phrog_20860,,0.05,0.698970004,PHROG
phrog_17351,glycosyltransferase,0.05,0.698970004,PHROG
phrog_18675,,0.05,0.698970004,PHROG
phrog_21892,,0.05,0.698970004,PHROG
phrog_18380,,0.05,0.698970004,PHROG
phrog_21898,,0.05,0.698970004,PHROG
phrog_20282,,0.05,0.698970004,PHROG
phrog_2215,,0.05,0.698970004,PHROG
phrog_16604,,0.05,0.698970004,PHROG
phrog_17944,,0.05,0.698970004,PHROG
phrog_17947,,0.05,0.698970004,PHROG
phrog_18974,,0.05,0.698970004,PHROG
phrog_20879,,0.05,0.698970004,PHROG
phrog_18398,,0.05,0.698970004,PHROG
phrog_20299,,0.05,0.698970004,PHROG
phrog_16902,,0.05,0.698970004,PHROG
phrog_16909,,0.05,0.698970004,PHROG
phrog_16611,,0.05,0.698970004,PHROG
phrog_16617,,0.05,0.698970004,PHROG
phrog_16321,,0.05,0.698970004,PHROG
phrog_17660,,0.05,0.698970004,PHROG
phrog_4289,,0.05,0.698970004,PHROG
phrog_16034,,0.05,0.698970004,PHROG
phrog_20884,,0.05,0.698970004,PHROG
phrog_16039,,0.05,0.698970004,PHROG
phrog_17379,,0.05,0.698970004,PHROG
phrog_20595,,0.05,0.698970004,PHROG
phrog_20598,,0.05,0.698970004,PHROG
phrog_16917,,0.05,0.698970004,PHROG
phrog_3552,,0.05,0.698970004,PHROG
phrog_16622,,0.05,0.698970004,PHROG
phrog_15304,,0.05,0.698970004,PHROG
phrog_17966,,0.05,0.698970004,PHROG
phrog_18990,,0.05,0.698970004,PHROG
phrog_17673,,0.05,0.698970004,PHROG
phrog_15019,,0.05,0.698970004,PHROG
phrog_2829,,0.05,0.698970004,PHROG
phrog_15605,,0.05,0.698970004,PHROG
phrog_15311,,0.05,0.698970004,PHROG
phrog_4599,,0.05,0.698970004,PHROG
phrog_15024,,0.05,0.698970004,PHROG
phrog_17398,,0.05,0.698970004,PHROG
phrog_15902,,0.05,0.698970004,PHROG
phrog_15903,,0.05,0.698970004,PHROG
phrog_15906,,0.05,0.698970004,PHROG
phrog_16935,,0.05,0.698970004,PHROG
phrog_3571,,0.05,0.698970004,PHROG
phrog_14003,,0.05,0.698970004,PHROG
phrog_15325,,0.05,0.698970004,PHROG
phrog_17691,,0.05,0.698970004,PHROG
phrog_15036,,0.05,0.698970004,PHROG
phrog_17695,,0.05,0.698970004,PHROG
phrog_16065,,0.05,0.698970004,PHROG
phrog_2844,,0.05,0.698970004,PHROG
phrog_15911,,0.05,0.698970004,PHROG
phrog_15912,,0.05,0.698970004,PHROG
phrog_17998,,0.05,0.698970004,PHROG
phrog_15045,,0.05,0.698970004,PHROG
phrog_15049,,0.05,0.698970004,PHROG
phrog_14604,,0.05,0.698970004,PHROG
phrog_14608,,0.05,0.698970004,PHROG
phrog_15634,,0.05,0.698970004,PHROG
phrog_16956,,0.05,0.698970004,PHROG
phrog_14319,,0.05,0.698970004,PHROG
phrog_14021,,0.05,0.698970004,PHROG
phrog_15051,,0.05,0.698970004,PHROG
phrog_16375,,0.05,0.698970004,PHROG
phrog_15056,,0.05,0.698970004,PHROG
phrog_16085,,0.05,0.698970004,PHROG
phrog_16086,,0.05,0.698970004,PHROG
phrog_14611,,0.05,0.698970004,PHROG
phrog_15642,,0.05,0.698970004,PHROG
phrog_16671,,0.05,0.698970004,PHROG
phrog_15352,,0.05,0.698970004,PHROG
phrog_14032,,0.05,0.698970004,PHROG
phrog_14033,,0.05,0.698970004,PHROG
phrog_14034,,0.05,0.698970004,PHROG
phrog_15061,,0.05,0.698970004,PHROG
phrog_15066,,0.05,0.698970004,PHROG
phrog_14912,,0.05,0.698970004,PHROG
phrog_13304,,0.05,0.698970004,PHROG
phrog_16971,,0.05,0.698970004,PHROG
phrog_15653,,0.05,0.698970004,PHROG
phrog_14335,,0.05,0.698970004,PHROG
phrog_15659,,0.05,0.698970004,PHROG
phrog_13018,,0.05,0.698970004,PHROG
phrog_16391,,0.05,0.698970004,PHROG
phrog_13603,,0.05,0.698970004,PHROG
phrog_13609,,0.05,0.698970004,PHROG
phrog_15951,,0.05,0.698970004,PHROG
phrog_14637,,0.05,0.698970004,PHROG
phrog_15660,,0.05,0.698970004,PHROG
phrog_14340,,0.05,0.698970004,PHROG
phrog_15661,,0.05,0.698970004,PHROG
phrog_16989,membrane protein,0.05,0.698970004,PHROG
phrog_15669,,0.05,0.698970004,PHROG
phrog_15370,,0.05,0.698970004,PHROG
phrog_15375,,0.05,0.698970004,PHROG
phrog_14056,,0.05,0.698970004,PHROG
phrog_14934,,0.05,0.698970004,PHROG
phrog_13618,,0.05,0.698970004,PHROG
phrog_12002,,0.05,0.698970004,PHROG
phrog_13323,,0.05,0.698970004,PHROG
phrog_15965,,0.05,0.698970004,PHROG
phrog_12006,,0.05,0.698970004,PHROG
phrog_12008,,0.05,0.698970004,PHROG
phrog_16992,,0.05,0.698970004,PHROG
phrog_14942,,0.05,0.698970004,PHROG
phrog_14946,,0.05,0.698970004,PHROG
phrog_15973,,0.05,0.698970004,PHROG
phrog_13331,,0.05,0.698970004,PHROG
phrog_14361,,0.05,0.698970004,PHROG
phrog_13043,,0.05,0.698970004,PHROG
phrog_15688,,0.05,0.698970004,PHROG
phrog_13047,,0.05,0.698970004,PHROG
phrog_14073,,0.05,0.698970004,PHROG
phrog_15394,,0.05,0.698970004,PHROG
phrog_1860,,0.05,0.698970004,PHROG
phrog_13635,,0.05,0.698970004,PHROG
phrog_12319,,0.05,0.698970004,PHROG
phrog_13340,,0.05,0.698970004,PHROG
phrog_12021,,0.05,0.698970004,PHROG
phrog_15986,,0.05,0.698970004,PHROG
phrog_13346,,0.05,0.698970004,PHROG
phrog_13347,,0.05,0.698970004,PHROG
phrog_15693,,0.05,0.698970004,PHROG
phrog_14081,,0.05,0.698970004,PHROG
phrog_12907,,0.05,0.698970004,PHROG
phrog_12908,,0.05,0.698970004,PHROG
phrog_12610,,0.05,0.698970004,PHROG
phrog_12618,,0.05,0.698970004,PHROG
phrog_13939,,0.05,0.698970004,PHROG
phrog_12320,,0.05,0.698970004,PHROG
phrog_13641,,0.05,0.698970004,PHROG
phrog_11008,,0.05,0.698970004,PHROG
phrog_15992,,0.05,0.698970004,PHROG
phrog_14674,,0.05,0.698970004,PHROG
phrog_13353,,0.05,0.698970004,PHROG
phrog_14381,,0.05,0.698970004,PHROG
phrog_14389,,0.05,0.698970004,PHROG
phrog_12918,,0.05,0.698970004,PHROG
phrog_12628,,0.05,0.698970004,PHROG
phrog_12331,,0.05,0.698970004,PHROG
phrog_14974,,0.05,0.698970004,PHROG
phrog_13653,,0.05,0.698970004,PHROG
phrog_11012,,0.05,0.698970004,PHROG
phrog_13654,,0.05,0.698970004,PHROG
phrog_1598,,0.05,0.698970004,PHROG
phrog_12043,,0.05,0.698970004,PHROG
phrog_14687,,0.05,0.698970004,PHROG
phrog_13368,,0.05,0.698970004,PHROG
phrog_13072,,0.05,0.698970004,PHROG
phrog_12922,,0.05,0.698970004,PHROG
phrog_11605,,0.05,0.698970004,PHROG
phrog_1894,,0.05,0.698970004,PHROG
phrog_11314,,0.05,0.698970004,PHROG
phrog_13660,,0.05,0.698970004,PHROG
phrog_13372,,0.05,0.698970004,PHROG
phrog_13082,,0.05,0.698970004,PHROG
phrog_11901,,0.05,0.698970004,PHROG
phrog_11036,,0.05,0.698970004,PHROG
phrog_13382,transmembrane protein,0.05,0.698970004,PHROG
phrog_11628,,0.05,0.698970004,PHROG
phrog_11331,,0.05,0.698970004,PHROG
phrog_11336,HNH endonuclease,0.05,0.698970004,PHROG
phrog_38505,,0.05,0.698970004,PHROG
phrog_38507,,0.05,0.698970004,PHROG
phrog_11042,,0.05,0.698970004,PHROG
phrog_38213,,0.05,0.698970004,PHROG
phrog_11630,,0.05,0.698970004,PHROG
phrog_10006,,0.05,0.698970004,PHROG
phrog_12663,,0.05,0.698970004,PHROG
phrog_13985,,0.05,0.698970004,PHROG
phrog_11345,,0.05,0.698970004,PHROG
phrog_38512,,0.05,0.698970004,PHROG
phrog_13690,,0.05,0.698970004,PHROG
phrog_12373,,0.05,0.698970004,PHROG
phrog_12377,,0.05,0.698970004,PHROG
phrog_11640,,0.05,0.698970004,PHROG
phrog_10308,,0.05,0.698970004,PHROG
phrog_10013,,0.05,0.698970004,PHROG
phrog_13991,,0.05,0.698970004,PHROG
phrog_12675,,0.05,0.698970004,PHROG
phrog_12678,,0.05,0.698970004,PHROG
phrog_12381,,0.05,0.698970004,PHROG
phrog_38529,,0.05,0.698970004,PHROG
phrog_12385,,0.05,0.698970004,PHROG
phrog_12388,,0.05,0.698970004,PHROG
phrog_12096,,0.05,0.698970004,PHROG
phrog_12974,,0.05,0.698970004,PHROG
phrog_12975,,0.05,0.698970004,PHROG
phrog_10023,,0.05,0.698970004,PHROG
phrog_12390,,0.05,0.698970004,PHROG
phrog_12393,,0.05,0.698970004,PHROG
phrog_11074,,0.05,0.698970004,PHROG
phrog_38240,,0.05,0.698970004,PHROG
phrog_10904,,0.05,0.698970004,PHROG
phrog_10617,,0.05,0.698970004,PHROG
phrog_10619,,0.05,0.698970004,PHROG
phrog_37803,,0.05,0.698970004,PHROG
phrog_12989,membrane protein,0.05,0.698970004,PHROG
phrog_10039,,0.05,0.698970004,PHROG
phrog_38547,,0.05,0.698970004,PHROG
phrog_11086,,0.05,0.698970004,PHROG
phrog_10916,,0.05,0.698970004,PHROG
phrog_10919,,0.05,0.698970004,PHROG
phrog_11962,,0.05,0.698970004,PHROG
phrog_11969,,0.05,0.698970004,PHROG
phrog_10044,,0.05,0.698970004,PHROG
phrog_37230,,0.05,0.698970004,PHROG
phrog_11388,,0.05,0.698970004,PHROG
phrog_11096,,0.05,0.698970004,PHROG
phrog_11098,,0.05,0.698970004,PHROG
phrog_10923,,0.05,0.698970004,PHROG
phrog_10927,,0.05,0.698970004,PHROG
phrog_11970,,0.05,0.698970004,PHROG
phrog_11971,,0.05,0.698970004,PHROG
phrog_11976,,0.05,0.698970004,PHROG
phrog_11979,membrane protein,0.05,0.698970004,PHROG
phrog_36501,,0.05,0.698970004,PHROG
phrog_37822,,0.05,0.698970004,PHROG
phrog_37828,,0.05,0.698970004,PHROG
phrog_36509,DNA primase,0.05,0.698970004,PHROG
phrog_38851,,0.05,0.698970004,PHROG
phrog_37537,,0.05,0.698970004,PHROG
phrog_38563,,0.05,0.698970004,PHROG
phrog_11980,,0.05,0.698970004,PHROG
phrog_10645,,0.05,0.698970004,PHROG
phrog_37542,,0.05,0.698970004,PHROG
phrog_10065,,0.05,0.698970004,PHROG
phrog_38570,,0.05,0.698970004,PHROG
phrog_37251,,0.05,0.698970004,PHROG
phrog_10945,,0.05,0.698970004,PHROG
phrog_36521,,0.05,0.698970004,PHROG
phrog_10368,,0.05,0.698970004,PHROG
phrog_37848,,0.05,0.698970004,PHROG
phrog_37555,,0.05,0.698970004,PHROG
phrog_10950,,0.05,0.698970004,PHROG
phrog_35504,,0.05,0.698970004,PHROG
phrog_36829,,0.05,0.698970004,PHROG
phrog_36531,,0.05,0.698970004,PHROG
phrog_35214,,0.05,0.698970004,PHROG
phrog_38590,,0.05,0.698970004,PHROG
phrog_38594,,0.05,0.698970004,PHROG
phrog_10962,,0.05,0.698970004,PHROG
phrog_10964,,0.05,0.698970004,PHROG
phrog_36831,,0.05,0.698970004,PHROG
phrog_37866,,0.05,0.698970004,PHROG
phrog_36256,,0.05,0.698970004,PHROG
phrog_35814,,0.05,0.698970004,PHROG
phrog_36840,,0.05,0.698970004,PHROG
phrog_35521,,0.05,0.698970004,PHROG
phrog_10684,,0.05,0.698970004,PHROG
phrog_36554,,0.05,0.698970004,PHROG
phrog_10397,,0.05,0.698970004,PHROG
phrog_35239,,0.05,0.698970004,PHROG
phrog_36263,,0.05,0.698970004,PHROG
phrog_37586,,0.05,0.698970004,PHROG
phrog_37297,,0.05,0.698970004,PHROG
phrog_35533,,0.05,0.698970004,PHROG
phrog_10698,,0.05,0.698970004,PHROG
phrog_34218,,0.05,0.698970004,PHROG
phrog_35242,,0.05,0.698970004,PHROG
phrog_36279,,0.05,0.698970004,PHROG
phrog_34802,,0.05,0.698970004,PHROG
phrog_35251,,0.05,0.698970004,PHROG
phrog_35256,,0.05,0.698970004,PHROG
phrog_35848,,0.05,0.698970004,PHROG
phrog_35261,,0.05,0.698970004,PHROG
phrog_35564,,0.05,0.698970004,PHROG
phrog_34246,,0.05,0.698970004,PHROG
phrog_34831,,0.05,0.698970004,PHROG
phrog_34833,,0.05,0.698970004,PHROG
phrog_33201,,0.05,0.698970004,PHROG
phrog_33209,,0.05,0.698970004,PHROG
phrog_35571,DNA binding protein,0.05,0.698970004,PHROG
phrog_33211,,0.05,0.698970004,PHROG
phrog_33217,,0.05,0.698970004,PHROG
phrog_35585,,0.05,0.698970004,PHROG
phrog_34560,,0.05,0.698970004,PHROG
phrog_34568,,0.05,0.698970004,PHROG
phrog_33815,,0.05,0.698970004,PHROG
phrog_32209,,0.05,0.698970004,PHROG
phrog_32210,,0.05,0.698970004,PHROG
phrog_33532,,0.05,0.698970004,PHROG
phrog_32510,,0.05,0.698970004,PHROG
phrog_32514,,0.05,0.698970004,PHROG
phrog_32223,,0.05,0.698970004,PHROG
phrog_34884,,0.05,0.698970004,PHROG
phrog_32228,,0.05,0.698970004,PHROG
phrog_33251,,0.05,0.698970004,PHROG
phrog_33254,,0.05,0.698970004,PHROG
phrog_32816,,0.05,0.698970004,PHROG
phrog_29307,,0.05,0.698970004,PHROG
phrog_31201,,0.05,0.698970004,PHROG
phrog_32820,,0.05,0.698970004,PHROG
phrog_29313,,0.05,0.698970004,PHROG
phrog_32536,,0.05,0.698970004,PHROG
phrog_33562,,0.05,0.698970004,PHROG
phrog_32243,,0.05,0.698970004,PHROG
phrog_32248,,0.05,0.698970004,PHROG
phrog_29901,,0.05,0.698970004,PHROG
phrog_31802,,0.05,0.698970004,PHROG
phrog_29322,,0.05,0.698970004,PHROG
phrog_29323,,0.05,0.698970004,PHROG
phrog_32542,,0.05,0.698970004,PHROG
phrog_29030,,0.05,0.698970004,PHROG
phrog_32549,,0.05,0.698970004,PHROG
phrog_29038,,0.05,0.698970004,PHROG
phrog_33575,,0.05,0.698970004,PHROG
phrog_33284,,0.05,0.698970004,PHROG
phrog_33285,,0.05,0.698970004,PHROG
phrog_28304,,0.05,0.698970004,PHROG
phrog_29330,,0.05,0.698970004,PHROG
phrog_32845,,0.05,0.698970004,PHROG
phrog_29332,,0.05,0.698970004,PHROG
phrog_29045,,0.05,0.698970004,PHROG
phrog_32262,,0.05,0.698970004,PHROG
phrog_32264,,0.05,0.698970004,PHROG
phrog_28313,,0.05,0.698970004,PHROG
phrog_31535,,0.05,0.698970004,PHROG
phrog_30218,,0.05,0.698970004,PHROG
phrog_28028,,0.05,0.698970004,PHROG
phrog_32564,,0.05,0.698970004,PHROG
phrog_33885,,0.05,0.698970004,PHROG
phrog_32565,,0.05,0.698970004,PHROG
phrog_33889,,0.05,0.698970004,PHROG
phrog_28611,,0.05,0.698970004,PHROG
phrog_30807,,0.05,0.698970004,PHROG
phrog_30513,,0.05,0.698970004,PHROG
phrog_29642,,0.05,0.698970004,PHROG
phrog_30515,,0.05,0.698970004,PHROG
phrog_30222,,0.05,0.698970004,PHROG
phrog_32866,,0.05,0.698970004,PHROG
phrog_32571,,0.05,0.698970004,PHROG
phrog_32572,,0.05,0.698970004,PHROG
phrog_30811,,0.05,0.698970004,PHROG
phrog_31845,,0.05,0.698970004,PHROG
phrog_31848,,0.05,0.698970004,PHROG
phrog_32875,,0.05,0.698970004,PHROG
phrog_32583,,0.05,0.698970004,PHROG
phrog_29070,,0.05,0.698970004,PHROG
phrog_30820,,0.05,0.698970004,PHROG
phrog_27311,,0.05,0.698970004,PHROG
phrog_28632,,0.05,0.698970004,PHROG
phrog_32883,,0.05,0.698970004,PHROG
phrog_31563,,0.05,0.698970004,PHROG
phrog_28056,,0.05,0.698970004,PHROG
phrog_29379,,0.05,0.698970004,PHROG
phrog_29081,,0.05,0.698970004,PHROG
phrog_27909,,0.05,0.698970004,PHROG
phrog_27612,,0.05,0.698970004,PHROG
phrog_28645,,0.05,0.698970004,PHROG
phrog_30540,,0.05,0.698970004,PHROG
phrog_28351,,0.05,0.698970004,PHROG
phrog_29676,,0.05,0.698970004,PHROG
phrog_29678,,0.05,0.698970004,PHROG
phrog_28060,,0.05,0.698970004,PHROG
phrog_29382,,0.05,0.698970004,PHROG
phrog_30254,,0.05,0.698970004,PHROG
phrog_29387,,0.05,0.698970004,PHROG
phrog_29389,,0.05,0.698970004,PHROG
phrog_28653,,0.05,0.698970004,PHROG
phrog_31879,,0.05,0.698970004,PHROG
phrog_31588,,0.05,0.698970004,PHROG
phrog_31294,,0.05,0.698970004,PHROG
phrog_31296,,0.05,0.698970004,PHROG
phrog_26603,,0.05,0.698970004,PHROG
phrog_28950,,0.05,0.698970004,PHROG
phrog_26020,,0.05,0.698970004,PHROG
phrog_26025,,0.05,0.698970004,PHROG
phrog_29690,,0.05,0.698970004,PHROG
phrog_30565,,0.05,0.698970004,PHROG
phrog_30568,,0.05,0.698970004,PHROG
phrog_30569,,0.05,0.698970004,PHROG
phrog_28379,,0.05,0.698970004,PHROG
phrog_30270,,0.05,0.698970004,PHROG
phrog_31595,,0.05,0.698970004,PHROG
phrog_31599,,0.05,0.698970004,PHROG
phrog_26906,,0.05,0.698970004,PHROG
phrog_28960,,0.05,0.698970004,PHROG
phrog_28967,,0.05,0.698970004,PHROG
phrog_28677,,0.05,0.698970004,PHROG
phrog_27067,,0.05,0.698970004,PHROG
phrog_26914,,0.05,0.698970004,PHROG
phrog_25304,,0.05,0.698970004,PHROG
phrog_26626,,0.05,0.698970004,PHROG
phrog_28977,,0.05,0.698970004,PHROG
phrog_27656,,0.05,0.698970004,PHROG
phrog_26040,,0.05,0.698970004,PHROG
phrog_9000,,0.05,0.698970004,PHROG
phrog_26927,,0.05,0.698970004,PHROG
phrog_26928,,0.05,0.698970004,PHROG
phrog_26340,,0.05,0.698970004,PHROG
phrog_27663,,0.05,0.698970004,PHROG
phrog_26054,,0.05,0.698970004,PHROG
phrog_26056,,0.05,0.698970004,PHROG
phrog_27089,,0.05,0.698970004,PHROG
phrog_26933,,0.05,0.698970004,PHROG
phrog_26640,lipoprotein,0.05,0.698970004,PHROG
phrog_27962,,0.05,0.698970004,PHROG
phrog_26643,,0.05,0.698970004,PHROG
phrog_27966,,0.05,0.698970004,PHROG
phrog_27969,,0.05,0.698970004,PHROG
phrog_27677,,0.05,0.698970004,PHROG
phrog_26357,,0.05,0.698970004,PHROG
phrog_30890,,0.05,0.698970004,PHROG
phrog_30896,,0.05,0.698970004,PHROG
phrog_9602,,0.05,0.698970004,PHROG
phrog_26067,,0.05,0.698970004,PHROG
phrog_9313,,0.05,0.698970004,PHROG
phrog_9022,,0.05,0.698970004,PHROG
phrog_27970,,0.05,0.698970004,PHROG
phrog_26365,,0.05,0.698970004,PHROG
phrog_26076,,0.05,0.698970004,PHROG
phrog_8000,,0.05,0.698970004,PHROG
