Protein	Contig	Genome	Function	KEGG_hmm_id	FOAM_hmm_id	Pfam_hmm_id	dbCAN_hmm_id	METABOLIC_hmm_id	CAMPER_hmm_id	PHROG_hmm_id	KEGG_score	FOAM_score	Pfam_score	dbCAN_score	METABOLIC_score	CAMPER_score	PHROG_score	KEGG_coverage	FOAM_coverage	Pfam_coverage	dbCAN_coverage	METABOLIC_coverage	CAMPER_coverage	PHROG_coverage	KEGG_V-score	Pfam_V-score	PHROG_V-score	Viral_Flanking_Genes_Left_Dist	Viral_Flanking_Genes_Right_Dist	MGE_Flanking_Genes_Left_Dist	MGE_Flanking_Genes_Right_Dist	step5_in_merged_region	nonviral_region_pos	Viral_Origin_Confidence	KEGG_Description	FOAM_Description	Pfam_Description	dbCAN_Description	METABOLIC_Description	CAMPER_Description	PHROG_Description	top_hit_hmm_id	top_hit_description	top_hit_db	protein_in_ambig_region
vRhyme_unbinned_89__MGr3G3H3I_000000289364_17	vRhyme_unbinned_89__MGr3G3H3I_000000289364	vRhyme_unbinned_89__MGr3G3H3I_000000289364	Putative restriction endonuclease			PF05685.19							61.784374							0.8488372093023255						2.15		1968.0	1884.0		1884.0	true		medium			Putative restriction endonuclease					PF05685	Putative restriction endonuclease	Pfam	false
vRhyme_unbinned_89__MGr3G3H3I_000000289364_18	vRhyme_unbinned_89__MGr3G3H3I_000000289364	vRhyme_unbinned_89__MGr3G3H3I_000000289364																										2568.0	1284.0		1284.0	true		medium											false
vRhyme_unbinned_89__MGr3G3H3I_000000289364_19	vRhyme_unbinned_89__MGr3G3H3I_000000289364	vRhyme_unbinned_89__MGr3G3H3I_000000289364																										2766.0	1086.0		1086.0	true		medium											false
vRhyme_unbinned_89__MGr3G3H3I_000000289364_20	vRhyme_unbinned_89__MGr3G3H3I_000000289364	vRhyme_unbinned_89__MGr3G3H3I_000000289364																										2997.0	855.0		855.0	true		medium											false
vRhyme_unbinned_89__MGr3G3H3I_000000289364_21	vRhyme_unbinned_89__MGr3G3H3I_000000289364	vRhyme_unbinned_89__MGr3G3H3I_000000289364																										3288.0	564.0		564.0	true		medium											false
vRhyme_unbinned_89__MGr3G3H3I_000000289364_22	vRhyme_unbinned_89__MGr3G3H3I_000000289364	vRhyme_unbinned_89__MGr3G3H3I_000000289364																										3630.0	222.0		222.0	true		medium											false
vRhyme_unbinned_89__MGr3G3H3I_000000289364_23	vRhyme_unbinned_89__MGr3G3H3I_000000289364	vRhyme_unbinned_89__MGr3G3H3I_000000289364	xerD; integrase/recombinase XerD	K04763		PF00589.28				phrog_1	207.65686		110.979851				168.078766	0.5133587786259542		0.936046511627907				0.4713584288052373	10.0	10.0	10.0	3852.0	1188.0			true		medium	xerD; integrase/recombinase XerD		Phage integrase family				integrase	K04763	xerD; integrase/recombinase XerD	KEGG	false
vRhyme_unbinned_89__MGr3G3H3I_000000289364_24	vRhyme_unbinned_89__MGr3G3H3I_000000289364	vRhyme_unbinned_89__MGr3G3H3I_000000289364																										942.0	246.0	942.0		true		medium											false
vRhyme_unbinned_89__MGr3G3H3I_000000289364_25	vRhyme_unbinned_89__MGr3G3H3I_000000289364	vRhyme_unbinned_89__MGr3G3H3I_000000289364																							10.0	10.0	10.0	1188.0	699.0	1188.0		true		medium											false
vRhyme_unbinned_89__MGr3G3H3I_000000289364_26	vRhyme_unbinned_89__MGr3G3H3I_000000289364	vRhyme_unbinned_89__MGr3G3H3I_000000289364																							10.0	10.0	10.0	699.0		1887.0		true		medium											false
vRhyme_unbinned_89__MGr3G3H3I_000000289364_27	vRhyme_unbinned_89__MGr3G3H3I_000000289364	vRhyme_unbinned_89__MGr3G3H3I_000000289364																										669.0		2556.0		false		medium											true
vRhyme_unbinned_89__MGr3G3H3I_000000289364_28	vRhyme_unbinned_89__MGr3G3H3I_000000289364	vRhyme_unbinned_89__MGr3G3H3I_000000289364																										867.0		2754.0		false		medium											true
vRhyme_unbinned_89__MGr3G3H3I_000000289364_29	vRhyme_unbinned_89__MGr3G3H3I_000000289364	vRhyme_unbinned_89__MGr3G3H3I_000000289364																										1209.0		3096.0		false		medium											true
vRhyme_unbinned_89__MGr3G3H3I_000000289364_30	vRhyme_unbinned_89__MGr3G3H3I_000000289364	vRhyme_unbinned_89__MGr3G3H3I_000000289364																										1491.0		3378.0		false		medium											true
vRhyme_unbinned_89__MGr3G3H3I_000000289364_31	vRhyme_unbinned_89__MGr3G3H3I_000000289364	vRhyme_unbinned_89__MGr3G3H3I_000000289364																										1791.0		3678.0		false		medium											true
vRhyme_unbinned_89__MGr3G3H3I_000000289364_32	vRhyme_unbinned_89__MGr3G3H3I_000000289364	vRhyme_unbinned_89__MGr3G3H3I_000000289364																										3258.0		5145.0		false		medium											true
vRhyme_unbinned_89__MGr3G3H3I_000000289364_33	vRhyme_unbinned_89__MGr3G3H3I_000000289364	vRhyme_unbinned_89__MGr3G3H3I_000000289364																										3516.0		5403.0		false		medium											true
vRhyme_unbinned_8__MGr3G3H3I_000000017652_1	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																											807.0		6162.0	false		medium											true
vRhyme_unbinned_8__MGr3G3H3I_000000017652_2	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																							0.1	10.0	2.29		2736.0		5355.0	true		low											false
vRhyme_unbinned_8__MGr3G3H3I_000000017652_3	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																										264.0	2472.0		5091.0	true		medium											false
vRhyme_unbinned_8__MGr3G3H3I_000000017652_4	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																										612.0	2124.0		4743.0	true		medium											false
vRhyme_unbinned_8__MGr3G3H3I_000000017652_5	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																										987.0	1749.0		4368.0	true		medium											false
vRhyme_unbinned_8__MGr3G3H3I_000000017652_6	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																										1350.0	1386.0		4005.0	true		medium											false
vRhyme_unbinned_8__MGr3G3H3I_000000017652_7	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652								phrog_29861							62.461514							0.42677824267782427				2079.0	657.0		3276.0	true		medium							""	phrog_29861	""	PHROG	false
vRhyme_unbinned_8__MGr3G3H3I_000000017652_8	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																								10.0	2.29	2736.0	186.0		2619.0	true		medium											false
vRhyme_unbinned_8__MGr3G3H3I_000000017652_9	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																							10.0	10.0	3.38	186.0	2148.0		2433.0	true		medium											false
vRhyme_unbinned_8__MGr3G3H3I_000000017652_10	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																								10.0	2.29	2148.0	1401.0		285.0	true		medium											false
vRhyme_unbinned_8__MGr3G3H3I_000000017652_11	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652	integrase	K14059						phrog_1	118.733322						168.910126	0.6331877729257642						0.5548281505728314				285.0	1116.0			true		medium	int; integrase						integrase	phrog_1	integrase	PHROG	false
vRhyme_unbinned_8__MGr3G3H3I_000000017652_12	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																							10.0	10.0	10.0	1401.0	279.0	1116.0		true		medium											false
vRhyme_unbinned_8__MGr3G3H3I_000000017652_13	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																							10.0	10.0	10.0	279.0	1338.0	1395.0		true		medium											false
vRhyme_unbinned_8__MGr3G3H3I_000000017652_14	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																										756.0	582.0	2151.0		true		high											false
vRhyme_unbinned_8__MGr3G3H3I_000000017652_15	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																								10.0	2.29	1338.0	1332.0	2733.0		true		medium											false
vRhyme_unbinned_8__MGr3G3H3I_000000017652_16	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																										216.0	1116.0	2949.0		true		medium											false
vRhyme_unbinned_8__MGr3G3H3I_000000017652_17	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																										834.0	498.0	3567.0		true		high											false
vRhyme_unbinned_8__MGr3G3H3I_000000017652_18	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																										1194.0	138.0	3927.0		true		high											false
vRhyme_unbinned_8__MGr3G3H3I_000000017652_19	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																								6.32	10.0	1332.0		4065.0		true		medium											false
vRhyme_unbinned_8__MGr3G3H3I_000000017652_20	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652	Protein of unknown function (DUF3631)			PF12307.14							65.618347							0.8791208791208791						1.22		885.0		4950.0		false		medium			Protein of unknown function (DUF3631)					PF12307	Protein of unknown function (DUF3631)	Pfam	true
vRhyme_unbinned_8__MGr3G3H3I_000000017652_21	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																										2118.0		6183.0		false		high											true
vRhyme_unbinned_8__MGr3G3H3I_000000017652_22	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																										2955.0		7020.0		false		medium											true
vRhyme_unbinned_8__MGr3G3H3I_000000017652_23	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																										3228.0		7293.0		false		medium											true
vRhyme_unbinned_8__MGr3G3H3I_000000017652_24	vRhyme_unbinned_8__MGr3G3H3I_000000017652	vRhyme_unbinned_8__MGr3G3H3I_000000017652																										3471.0		7536.0		false		medium											true
vRhyme_unbinned_90__MGr3G3H3I_000000290477_1	vRhyme_unbinned_90__MGr3G3H3I_000000290477	vRhyme_unbinned_90__MGr3G3H3I_000000290477																														false		medium											true
vRhyme_unbinned_90__MGr3G3H3I_000000290477_2	vRhyme_unbinned_90__MGr3G3H3I_000000290477	vRhyme_unbinned_90__MGr3G3H3I_000000290477																														false		medium											true
vRhyme_unbinned_90__MGr3G3H3I_000000290477_3	vRhyme_unbinned_90__MGr3G3H3I_000000290477	vRhyme_unbinned_90__MGr3G3H3I_000000290477																														false		medium											true
vRhyme_unbinned_90__MGr3G3H3I_000000290477_4	vRhyme_unbinned_90__MGr3G3H3I_000000290477	vRhyme_unbinned_90__MGr3G3H3I_000000290477																														false		medium											true
vRhyme_unbinned_90__MGr3G3H3I_000000290477_5	vRhyme_unbinned_90__MGr3G3H3I_000000290477	vRhyme_unbinned_90__MGr3G3H3I_000000290477																														false		medium											true
vRhyme_unbinned_90__MGr3G3H3I_000000290477_6	vRhyme_unbinned_90__MGr3G3H3I_000000290477	vRhyme_unbinned_90__MGr3G3H3I_000000290477																														false		medium											true
vRhyme_unbinned_90__MGr3G3H3I_000000290477_7	vRhyme_unbinned_90__MGr3G3H3I_000000290477	vRhyme_unbinned_90__MGr3G3H3I_000000290477																														false		medium											true
vRhyme_unbinned_90__MGr3G3H3I_000000290477_8	vRhyme_unbinned_90__MGr3G3H3I_000000290477	vRhyme_unbinned_90__MGr3G3H3I_000000290477																														false		medium											true
vRhyme_unbinned_90__MGr3G3H3I_000000290477_9	vRhyme_unbinned_90__MGr3G3H3I_000000290477	vRhyme_unbinned_90__MGr3G3H3I_000000290477																														false		medium											true
vRhyme_unbinned_90__MGr3G3H3I_000000290477_10	vRhyme_unbinned_90__MGr3G3H3I_000000290477	vRhyme_unbinned_90__MGr3G3H3I_000000290477																														false		medium											true
vRhyme_unbinned_90__MGr3G3H3I_000000290477_11	vRhyme_unbinned_90__MGr3G3H3I_000000290477	vRhyme_unbinned_90__MGr3G3H3I_000000290477																														false		medium											true
vRhyme_unbinned_90__MGr3G3H3I_000000290477_12	vRhyme_unbinned_90__MGr3G3H3I_000000290477	vRhyme_unbinned_90__MGr3G3H3I_000000290477																														false		medium											true
vRhyme_unbinned_90__MGr3G3H3I_000000290477_13	vRhyme_unbinned_90__MGr3G3H3I_000000290477	vRhyme_unbinned_90__MGr3G3H3I_000000290477																														false		medium											true
vRhyme_unbinned_90__MGr3G3H3I_000000290477_14	vRhyme_unbinned_90__MGr3G3H3I_000000290477	vRhyme_unbinned_90__MGr3G3H3I_000000290477																														false		medium											true
vRhyme_unbinned_90__MGr3G3H3I_000000290477_15	vRhyme_unbinned_90__MGr3G3H3I_000000290477	vRhyme_unbinned_90__MGr3G3H3I_000000290477																														false		medium											true
vRhyme_unbinned_90__MGr3G3H3I_000000290477_16	vRhyme_unbinned_90__MGr3G3H3I_000000290477	vRhyme_unbinned_90__MGr3G3H3I_000000290477																														false		medium											true
vRhyme_unbinned_91__MGr3G3H3I_000000294607_1	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607																											6543.0			false		high											true
vRhyme_unbinned_91__MGr3G3H3I_000000294607_2	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607																											4992.0			false		high											true
vRhyme_unbinned_91__MGr3G3H3I_000000294607_3	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607	KLHDC2/KLHL20/DRC7 Kelch-repeats domain		HMMsoil23714	PF24681.2						94.687744	119.43499						0.6888888888888889	0.8461538461538461									4773.0			false		high		E3.1.3.16; protein phosphatase [EC:3.1.3.16]	KLHDC2/KLHL20/DRC7 Kelch-repeats domain					PF24681	KLHDC2/KLHL20/DRC7 Kelch-repeats domain	Pfam	true
vRhyme_unbinned_91__MGr3G3H3I_000000294607_4	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607	SU10 adaptor protein			PF24175.3							68.006401							0.9435897435897436									3492.0			false		high			SU10 adaptor protein					PF24175	SU10 adaptor protein	Pfam	true
vRhyme_unbinned_91__MGr3G3H3I_000000294607_5	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607																											2805.0			false		high											true
vRhyme_unbinned_91__MGr3G3H3I_000000294607_6	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607																											2475.0			false		high											true
vRhyme_unbinned_91__MGr3G3H3I_000000294607_7	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607																											2151.0			false		high											true
vRhyme_unbinned_91__MGr3G3H3I_000000294607_8	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607																											1173.0			false		high											true
vRhyme_unbinned_91__MGr3G3H3I_000000294607_9	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607																											255.0			false		high											true
vRhyme_unbinned_91__MGr3G3H3I_000000294607_10	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607																								10.0			3516.0			true		high											false
vRhyme_unbinned_91__MGr3G3H3I_000000294607_11	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607																										2220.0	1296.0			true		high											false
vRhyme_unbinned_91__MGr3G3H3I_000000294607_12	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607																										2505.0	1011.0			true		high											false
vRhyme_unbinned_91__MGr3G3H3I_000000294607_13	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607																										2781.0	735.0			true		high											false
vRhyme_unbinned_91__MGr3G3H3I_000000294607_14	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607	groES, HSPE1; chaperonin GroES	K04078							63.528278							0.5458937198067633							10.0	10.0	3.67	3516.0				true		high	groES, HSPE1; chaperonin GroES							K04078	groES, HSPE1; chaperonin GroES	KEGG	false
vRhyme_unbinned_91__MGr3G3H3I_000000294607_15	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607																										582.0				false		high											true
vRhyme_unbinned_91__MGr3G3H3I_000000294607_16	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607																										1527.0				false		high											true
vRhyme_unbinned_91__MGr3G3H3I_000000294607_17	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607																										1734.0				false		high											true
vRhyme_unbinned_91__MGr3G3H3I_000000294607_18	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607																										2058.0				false		high											true
vRhyme_unbinned_91__MGr3G3H3I_000000294607_19	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607																										2265.0				false		high											true
vRhyme_unbinned_91__MGr3G3H3I_000000294607_20	vRhyme_unbinned_91__MGr3G3H3I_000000294607	vRhyme_unbinned_91__MGr3G3H3I_000000294607																										2916.0				false		high											true
vRhyme_unbinned_92__MGr3G3H3I_000000298215_1	vRhyme_unbinned_92__MGr3G3H3I_000000298215	vRhyme_unbinned_92__MGr3G3H3I_000000298215																														false		medium											true
vRhyme_unbinned_92__MGr3G3H3I_000000298215_2	vRhyme_unbinned_92__MGr3G3H3I_000000298215	vRhyme_unbinned_92__MGr3G3H3I_000000298215																														false		medium											true
vRhyme_unbinned_92__MGr3G3H3I_000000298215_3	vRhyme_unbinned_92__MGr3G3H3I_000000298215	vRhyme_unbinned_92__MGr3G3H3I_000000298215																														false		medium											true
vRhyme_unbinned_92__MGr3G3H3I_000000298215_4	vRhyme_unbinned_92__MGr3G3H3I_000000298215	vRhyme_unbinned_92__MGr3G3H3I_000000298215																														false		medium											true
vRhyme_unbinned_92__MGr3G3H3I_000000298215_5	vRhyme_unbinned_92__MGr3G3H3I_000000298215	vRhyme_unbinned_92__MGr3G3H3I_000000298215																														false		medium											true
vRhyme_unbinned_92__MGr3G3H3I_000000298215_6	vRhyme_unbinned_92__MGr3G3H3I_000000298215	vRhyme_unbinned_92__MGr3G3H3I_000000298215																														false		medium											true
vRhyme_unbinned_92__MGr3G3H3I_000000298215_7	vRhyme_unbinned_92__MGr3G3H3I_000000298215	vRhyme_unbinned_92__MGr3G3H3I_000000298215																														false		medium											true
vRhyme_unbinned_92__MGr3G3H3I_000000298215_8	vRhyme_unbinned_92__MGr3G3H3I_000000298215	vRhyme_unbinned_92__MGr3G3H3I_000000298215																														false		medium											true
vRhyme_unbinned_92__MGr3G3H3I_000000298215_9	vRhyme_unbinned_92__MGr3G3H3I_000000298215	vRhyme_unbinned_92__MGr3G3H3I_000000298215																														false		medium											true
vRhyme_unbinned_92__MGr3G3H3I_000000298215_10	vRhyme_unbinned_92__MGr3G3H3I_000000298215	vRhyme_unbinned_92__MGr3G3H3I_000000298215																														false		medium											true
vRhyme_unbinned_92__MGr3G3H3I_000000298215_11	vRhyme_unbinned_92__MGr3G3H3I_000000298215	vRhyme_unbinned_92__MGr3G3H3I_000000298215																														false		medium											true
vRhyme_unbinned_92__MGr3G3H3I_000000298215_12	vRhyme_unbinned_92__MGr3G3H3I_000000298215	vRhyme_unbinned_92__MGr3G3H3I_000000298215	major head protein							phrog_283							84.33564							0.9532467532467532								false		medium							major head protein	phrog_283	major head protein	PHROG	true
vRhyme_unbinned_92__MGr3G3H3I_000000298215_13	vRhyme_unbinned_92__MGr3G3H3I_000000298215	vRhyme_unbinned_92__MGr3G3H3I_000000298215																														false		medium											true
vRhyme_unbinned_93__MGr3G3H3I_000000010460|provirus_1_14105_1	vRhyme_unbinned_93__MGr3G3H3I_000000010460|provirus_1_14105	vRhyme_unbinned_93__MGr3G3H3I_000000010460|provirus_1_14105																											2178.0			false		low											true
vRhyme_unbinned_93__MGr3G3H3I_000000010460|provirus_1_14105_2	vRhyme_unbinned_93__MGr3G3H3I_000000010460|provirus_1_14105	vRhyme_unbinned_93__MGr3G3H3I_000000010460|provirus_1_14105																								7.54	5.09		1971.0			false		low											true
vRhyme_unbinned_93__MGr3G3H3I_000000010460|provirus_1_14105_3	vRhyme_unbinned_93__MGr3G3H3I_000000010460|provirus_1_14105	vRhyme_unbinned_93__MGr3G3H3I_000000010460|provirus_1_14105																							5.56	2.76			1668.0			false		low											true
