Protein	Contig	Genome	Viral Probability (annotate)	Viral Confidence Level (annotate)	Viral Probability (de-novo)	Viral Confidence Level (de-novo)	Classification (annotate)	Function (annotate)	AVG-like Probability (de-novo)	AVG-like Confidence Level (de-novo)	Final AVG Probability (de-novo)	Final AVG Confidence Level (de-novo)
vRhyme_unbinned_72__MGr3G3H3I_000000211191_15	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191	0.9747043	high	0.9401	high	unclassified	Protein of unknown function (DUF3987)	0.0	low	0.0	low
vRhyme_unbinned_72__MGr3G3H3I_000000211191_16	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191	0.98302907	high	0.9595	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_72__MGr3G3H3I_000000211191_17	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191	0.9853307	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_72__MGr3G3H3I_000000211191_18	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191	0.9870537	high	0.9582	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_72__MGr3G3H3I_000000211191_19	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191	0.9870351	high	0.9537	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_72__MGr3G3H3I_000000211191_20	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191	0.9510749	high	0.489	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_72__MGr3G3H3I_000000211191_21	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191	0.9627167	high	0.3013	medium	unclassified		0.0	low	0.0	low
vRhyme_unbinned_72__MGr3G3H3I_000000211191_22	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191	0.80052525	medium	0.8236	high	unclassified	integrase	0.0	low	0.0	low
vRhyme_unbinned_72__MGr3G3H3I_000000211191_23	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191	0.8692266	medium	0.0	low	unclassified		0.0	low	0.0	low
vRhyme_unbinned_72__MGr3G3H3I_000000211191_24	vRhyme_unbinned_72__MGr3G3H3I_000000211191	vRhyme_unbinned_72__MGr3G3H3I_000000211191	0.8689723	medium	0.0	low	unclassified		0.0	low	0.0	low
vRhyme_unbinned_73__MGr3G3H3I_000000214235_1	vRhyme_unbinned_73__MGr3G3H3I_000000214235	vRhyme_unbinned_73__MGr3G3H3I_000000214235	0.9953731	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_73__MGr3G3H3I_000000214235_2	vRhyme_unbinned_73__MGr3G3H3I_000000214235	vRhyme_unbinned_73__MGr3G3H3I_000000214235	0.9952882	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_73__MGr3G3H3I_000000214235_3	vRhyme_unbinned_73__MGr3G3H3I_000000214235	vRhyme_unbinned_73__MGr3G3H3I_000000214235	0.9952882	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_73__MGr3G3H3I_000000214235_4	vRhyme_unbinned_73__MGr3G3H3I_000000214235	vRhyme_unbinned_73__MGr3G3H3I_000000214235	0.9952882	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_73__MGr3G3H3I_000000214235_5	vRhyme_unbinned_73__MGr3G3H3I_000000214235	vRhyme_unbinned_73__MGr3G3H3I_000000214235	0.9937134	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_73__MGr3G3H3I_000000214235_6	vRhyme_unbinned_73__MGr3G3H3I_000000214235	vRhyme_unbinned_73__MGr3G3H3I_000000214235	0.99283177	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_73__MGr3G3H3I_000000214235_7	vRhyme_unbinned_73__MGr3G3H3I_000000214235	vRhyme_unbinned_73__MGr3G3H3I_000000214235	0.992544	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_73__MGr3G3H3I_000000214235_8	vRhyme_unbinned_73__MGr3G3H3I_000000214235	vRhyme_unbinned_73__MGr3G3H3I_000000214235	0.9909858	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_73__MGr3G3H3I_000000214235_9	vRhyme_unbinned_73__MGr3G3H3I_000000214235	vRhyme_unbinned_73__MGr3G3H3I_000000214235	0.990861	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_73__MGr3G3H3I_000000214235_10	vRhyme_unbinned_73__MGr3G3H3I_000000214235	vRhyme_unbinned_73__MGr3G3H3I_000000214235	0.992151	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_73__MGr3G3H3I_000000214235_11	vRhyme_unbinned_73__MGr3G3H3I_000000214235	vRhyme_unbinned_73__MGr3G3H3I_000000214235	0.99063	high	1.0	very high	unclassified	endonuclease	0.0	low	0.0	low
vRhyme_unbinned_73__MGr3G3H3I_000000214235_12	vRhyme_unbinned_73__MGr3G3H3I_000000214235	vRhyme_unbinned_73__MGr3G3H3I_000000214235	0.98924154	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_73__MGr3G3H3I_000000214235_13	vRhyme_unbinned_73__MGr3G3H3I_000000214235	vRhyme_unbinned_73__MGr3G3H3I_000000214235	0.99395156	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_1	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.86218315	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_2	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.86330646	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_3	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.847513	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_4	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.8160279	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_5	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.59345055	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_6	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.80625147	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_7	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.8181114	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_8	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.5000575	low	1.0	very high	unclassified	portal protein	0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_9	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.98937374	high	1.0	very high	unclassified	terminase large subunit	0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_10	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.9519715	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_11	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.96121174	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_12	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.9574075	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_13	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.95325047	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_14	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.9009929	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_15	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.89482147	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_16	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.8963294	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_17	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.6342299	medium	0.9567	high	unclassified		0.9064	high	0.8671	high
vRhyme_unbinned_74__MGr3G3H3I_000000216859_18	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.95599973	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_19	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.9699099	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_20	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.97363937	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_21	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.9773424	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_22	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.90767634	medium	1.0	very high	unclassified	""	0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_23	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.93258005	high	0.9363	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_24	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.9214785	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_25	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.91897917	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_26	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.8958132	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_74__MGr3G3H3I_000000216859_27	vRhyme_unbinned_74__MGr3G3H3I_000000216859	vRhyme_unbinned_74__MGr3G3H3I_000000216859	0.89521784	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_75__MGr3G3H3I_000000218818_1	vRhyme_unbinned_75__MGr3G3H3I_000000218818	vRhyme_unbinned_75__MGr3G3H3I_000000218818	0.5729337	low	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_75__MGr3G3H3I_000000218818_2	vRhyme_unbinned_75__MGr3G3H3I_000000218818	vRhyme_unbinned_75__MGr3G3H3I_000000218818	0.7117106	medium	1.0	very high	unclassified	endonuclease VII	0.0	low	0.0	low
vRhyme_unbinned_75__MGr3G3H3I_000000218818_3	vRhyme_unbinned_75__MGr3G3H3I_000000218818	vRhyme_unbinned_75__MGr3G3H3I_000000218818	0.8384666	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_75__MGr3G3H3I_000000218818_4	vRhyme_unbinned_75__MGr3G3H3I_000000218818	vRhyme_unbinned_75__MGr3G3H3I_000000218818	0.74103963	medium	1.0	very high	unclassified	""	0.0	low	0.0	low
vRhyme_unbinned_75__MGr3G3H3I_000000218818_5	vRhyme_unbinned_75__MGr3G3H3I_000000218818	vRhyme_unbinned_75__MGr3G3H3I_000000218818	0.71491605	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_75__MGr3G3H3I_000000218818_6	vRhyme_unbinned_75__MGr3G3H3I_000000218818	vRhyme_unbinned_75__MGr3G3H3I_000000218818	0.7263029	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_75__MGr3G3H3I_000000218818_7	vRhyme_unbinned_75__MGr3G3H3I_000000218818	vRhyme_unbinned_75__MGr3G3H3I_000000218818	0.7427854	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_75__MGr3G3H3I_000000218818_8	vRhyme_unbinned_75__MGr3G3H3I_000000218818	vRhyme_unbinned_75__MGr3G3H3I_000000218818	0.97437537	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_75__MGr3G3H3I_000000218818_9	vRhyme_unbinned_75__MGr3G3H3I_000000218818	vRhyme_unbinned_75__MGr3G3H3I_000000218818	0.97478956	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_75__MGr3G3H3I_000000218818_10	vRhyme_unbinned_75__MGr3G3H3I_000000218818	vRhyme_unbinned_75__MGr3G3H3I_000000218818	0.97732764	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_75__MGr3G3H3I_000000218818_11	vRhyme_unbinned_75__MGr3G3H3I_000000218818	vRhyme_unbinned_75__MGr3G3H3I_000000218818	0.9776206	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_75__MGr3G3H3I_000000218818_12	vRhyme_unbinned_75__MGr3G3H3I_000000218818	vRhyme_unbinned_75__MGr3G3H3I_000000218818	0.97983783	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_75__MGr3G3H3I_000000218818_13	vRhyme_unbinned_75__MGr3G3H3I_000000218818	vRhyme_unbinned_75__MGr3G3H3I_000000218818	0.9816945	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_1	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.99926996	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_2	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.99892217	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_3	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.99843615	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_4	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.9977074	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_5	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.9977074	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_6	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.9959224	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_7	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.99555695	high	0.9484	high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_8	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.99354	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_9	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.993137	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_10	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.9930948	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_11	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.9895626	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_12	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.98716384	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_13	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.9913475	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_14	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.9921271	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_15	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.99052256	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_16	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.9927972	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_17	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.9921324	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_18	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.9899173	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_19	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.9892718	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_20	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.9896071	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_21	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.98410094	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_22	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.9912562	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_23	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.99195546	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_24	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.99311024	high	1.0	very high	unclassified		0.0976	medium	0.0976	medium
vRhyme_unbinned_76__MGr3G3H3I_000000223668_25	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.98682505	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_26	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.9879607	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_27	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.99044025	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_28	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.99024266	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_29	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.99021477	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_30	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.9899787	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_31	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.9891124	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_76__MGr3G3H3I_000000223668_32	vRhyme_unbinned_76__MGr3G3H3I_000000223668	vRhyme_unbinned_76__MGr3G3H3I_000000223668	0.98942375	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_1	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.75899905	medium	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_2	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.9962772	high	0.9508	high	unclassified	polA; DNA polymerase I [EC:2.7.7.7]	0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_3	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.9962287	high	1.0	very high	unclassified	DNA primase	0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_4	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.99683625	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_5	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.9968357	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_6	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.99353683	high	1.0	very high	unclassified	purD; phosphoribosylamine---glycine ligase [EC:6.3.4.13]	0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_7	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.9973966	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_8	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.997688	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_9	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.9971325	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_10	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.99585956	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_11	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.9960203	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_12	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.99665475	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_13	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.9972567	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_14	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.99842465	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_15	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.9990354	high	1.0	very high	unclassified	""	0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_16	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.9992483	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_17	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.99892807	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_18	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.99889743	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_19	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.999106	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_20	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.99867636	high	1.0	very high	unclassified		0.0	low	0.0	low
vRhyme_unbinned_77__MGr3G3H3I_000000224979_21	vRhyme_unbinned_77__MGr3G3H3I_000000224979	vRhyme_unbinned_77__MGr3G3H3I_000000224979	0.9984546	high	1.0	very high	unclassified		0.0	low	0.0	low
